"method","model","nsim","ntrt","pi0","nep_h0","nep_ha","slope","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"bt","bglm",167,50,0.1,2,8,0.15,0.5,0,0,3,3,164,947,165,46
"bt","bglm",167,100,0.1,2,8,0.15,0.5,0,0,1,1,166,1297,167,144
"bt","bglm",167,25,0.1,8,2,0.175,0.5,0,0,8,6,161,179,115,64
"bt","bglm",167,50,0.1,8,2,0.175,0.5,0,0,12,7,160,289,158,131
"bt","bglm",167,100,0.1,8,2,0.175,0.5,0,0,6,5,162,334,167,167
"bt","bglm",167,25,0.1,2,8,0.175,0.5,0,0,0,0,167,763,155,27
"bt","bglm",167,50,0.1,2,8,0.175,0.5,0,0,0,0,167,1170,166,96
"bt","bglm",167,100,0.1,2,8,0.175,0.5,0,0,3,3,164,1329,167,161
"bt","bglm",167,25,0.1,8,2,0.2,0.5,0,0,7,6,161,242,145,97
"bt","bglm",167,50,0.1,8,2,0.2,0.5,0,0,2,2,165,325,166,159
"bt","bglm",167,100,0.1,8,2,0.2,0.5,0,0,8,8,159,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0.5,0,0,1,1,166,968,164,47
"bt","bglm",167,50,0.1,2,8,0.2,0.5,0,0,1,1,166,1307,167,148
"bt","bglm",167,100,0.1,2,8,0.2,0.5,0,0,1,1,166,1336,167,167
"bt","bglm",167,25,0.1,8,2,0.001,0.9,0,0,10,4,163,3,3,0
"bt","bglm",167,50,0.1,8,2,0.001,0.9,0,0,17,6,161,7,4,3
"bt","bglm",167,100,0.1,8,2,0.001,0.9,0,0,13,4,163,4,3,1
"bt","bglm",167,25,0.1,2,8,0.001,0.9,0,0,3,2,165,22,9,0
"bt","bglm",167,50,0.1,2,8,0.001,0.9,0,0,6,4,163,20,7,0
"bt","bglm",167,100,0.1,2,8,0.001,0.9,0,0,2,2,165,14,6,1
"bt","bglm",167,25,0.1,8,2,0.025,0.9,0,0,19,5,162,9,6,3
"bt","bglm",167,50,0.1,8,2,0.025,0.9,0,0,5,4,163,7,5,2
"bt","bglm",167,100,0.1,8,2,0.025,0.9,0,0,11,5,162,3,2,1
"bt","bglm",167,25,0.1,2,8,0.025,0.9,0,0,7,5,162,27,6,1
"bt","bglm",167,50,0.1,2,8,0.025,0.9,0,0,3,2,165,20,5,1
"bt","bglm",167,100,0.1,2,8,0.025,0.9,0,0,3,2,165,66,15,4
"bt","bglm",167,25,0.1,8,2,0.05,0.9,0,0,29,6,161,9,6,3
"bt","bglm",167,50,0.1,8,2,0.05,0.9,0,0,34,10,157,22,14,8
"bt","bglm",167,100,0.1,8,2,0.05,0.9,0,0,26,7,160,33,21,12
"bt","bglm",167,25,0.1,2,8,0.05,0.9,0,0,5,3,164,61,12,3
"bt","bglm",167,50,0.1,2,8,0.05,0.9,0,0,8,5,162,111,24,3
"bt","bglm",167,100,0.1,2,8,0.05,0.9,0,0,2,1,166,158,37,10
"bt","bglm",167,25,0.1,8,2,0.075,0.9,0,0,6,2,165,30,19,11
"bt","bglm",167,50,0.1,8,2,0.075,0.9,0,0,10,6,161,66,38,28
"bt","bglm",167,100,0.1,8,2,0.075,0.9,0,0,21,8,159,105,65,40
"bt","bglm",167,25,0.1,2,8,0.075,0.9,0,0,5,4,163,117,31,2
"bt","bglm",167,50,0.1,2,8,0.075,0.9,0,0,11,7,160,218,50,6
"bt","bglm",167,100,0.1,2,8,0.075,0.9,0,0,7,4,163,469,85,31
"bt","bglm",167,25,0.1,8,2,0.1,0.9,0,0,11,3,164,74,45,29
"bt","bglm",167,50,0.1,8,2,0.1,0.9,0,0,31,8,159,118,69,49
"bt","bglm",167,100,0.1,8,2,0.1,0.9,0,0,10,3,164,202,113,89
"bt","bglm",167,25,0.1,2,8,0.1,0.9,0,0,6,4,163,209,56,9
"bt","bglm",167,50,0.1,2,8,0.1,0.9,0,0,3,3,164,398,76,25
"bt","bglm",167,100,0.1,2,8,0.1,0.9,0,0,4,2,165,830,133,67
"bt","bglm",167,25,0.1,8,2,0.125,0.9,0,0,34,8,159,112,67,45
"bt","bglm",167,50,0.1,8,2,0.125,0.9,0,0,7,2,165,195,111,84
"bt","bglm",167,100,0.1,8,2,0.125,0.9,0,0,25,11,156,292,154,138
"bt","bglm",167,25,0.1,2,8,0.125,0.9,0,0,6,4,163,416,78,27
"bt","bglm",167,50,0.1,2,8,0.125,0.9,0,0,7,4,163,800,126,70
"bt","bglm",167,100,0.1,2,8,0.125,0.9,0,0,3,2,165,1184,159,129
"bt","bglm",167,25,0.1,8,2,0.15,0.9,0,0,20,4,163,138,80,58
"bt","bglm",167,50,0.1,8,2,0.15,0.9,0,0,9,4,163,258,138,120
"bt","bglm",167,100,0.1,8,2,0.15,0.9,0,0,18,5,162,320,163,157
"bt","bglm",167,25,0.1,2,8,0.15,0.9,0,0,3,2,165,615,103,46
"bt","bglm",167,50,0.1,2,8,0.15,0.9,0,0,4,3,164,1020,148,106
"bt","bglm",167,100,0.1,2,8,0.15,0.9,0,0,2,2,165,1272,165,149
"bt","bglm",167,25,0.1,8,2,0.175,0.9,0,0,22,5,162,226,125,101
"bt","bglm",167,50,0.1,8,2,0.175,0.9,0,0,11,6,161,307,158,149
"bt","bglm",167,100,0.1,8,2,0.175,0.9,0,0,11,6,161,333,167,166
"bt","bglm",167,25,0.1,2,8,0.175,0.9,0,0,3,3,164,866,133,76
"bt","bglm",167,50,0.1,2,8,0.175,0.9,0,0,7,5,162,1191,159,134
"bt","bglm",167,100,0.1,2,8,0.175,0.9,0,0,9,6,161,1334,167,166
"bt","bglm",167,25,0.1,8,2,0.2,0.9,0,0,24,9,158,282,147,135
"bt","bglm",167,50,0.1,8,2,0.2,0.9,0,0,14,5,162,327,164,163
"bt","bglm",167,100,0.1,8,2,0.2,0.9,0,0,25,6,161,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0.9,0,0,0,0,167,1076,152,109
"bt","bglm",167,50,0.1,2,8,0.2,0.9,0,0,2,1,166,1317,167,161
"bt","bglm",167,100,0.1,2,8,0.2,0.9,0,0,2,2,165,1336,167,167
"bt","bglm",167,25,0.1,8,2,0.001,0,0,0,7,7,160,2,2,0
"bt","bglm",167,50,0.1,8,2,0.001,0,0,0,8,8,159,3,3,0
"bt","bglm",167,100,0.1,8,2,0.001,0,0,0,3,3,164,1,1,0
"bt","bglm",167,25,0.1,2,8,0.001,0,0,0,0,0,167,9,9,0
"bt","bglm",167,50,0.1,2,8,0.001,0,0,0,1,1,166,3,3,0
"bt","bglm",167,100,0.1,2,8,0.001,0,0,0,2,2,165,6,6,0
"bt","bglm",167,25,0.1,8,2,0.025,0,0,0,5,5,162,1,1,0
"bt","bglm",167,50,0.1,8,2,0.025,0,0,0,7,7,160,3,3,0
"bt","bglm",167,100,0.1,8,2,0.025,0,0,0,4,4,163,3,3,0
"bt","bglm",167,25,0.1,2,8,0.025,0,0,0,1,1,166,13,13,0
"bt","bglm",167,50,0.1,2,8,0.025,0,0,0,0,0,167,12,12,0
"bt","bglm",167,100,0.1,2,8,0.025,0,0,0,0,0,167,24,24,0
"bt","bglm",167,25,0.1,8,2,0.05,0,0,0,8,8,159,9,9,0
"bt","bglm",167,50,0.1,8,2,0.05,0,0,0,8,8,159,11,10,1
"bt","bglm",167,100,0.1,8,2,0.05,0,0,0,8,8,159,30,28,2
"bt","bglm",167,25,0.1,2,8,0.05,0,0,0,3,3,164,28,26,0
"bt","bglm",167,50,0.1,2,8,0.05,0,0,0,0,0,167,39,35,0
"bt","bglm",167,100,0.1,2,8,0.05,0,0,0,2,2,165,95,82,0
"bt","bglm",167,25,0.1,8,2,0.075,0,0,0,4,4,163,17,17,0
"bt","bglm",167,50,0.1,8,2,0.075,0,0,0,4,4,163,35,33,2
"bt","bglm",167,100,0.1,8,2,0.075,0,0,0,4,4,163,90,79,11
"bt","bglm",167,25,0.1,2,8,0.075,0,0,0,0,0,167,89,72,0
"bt","bglm",167,50,0.1,2,8,0.075,0,0,0,0,0,167,139,101,0
"bt","bglm",167,100,0.1,2,8,0.075,0,0,0,3,3,164,311,151,0
"bt","bglm",167,25,0.1,8,2,0.1,0,0,0,7,7,160,40,39,1
"bt","bglm",167,50,0.1,8,2,0.1,0,0,0,6,5,162,82,68,14
"bt","bglm",167,100,0.1,8,2,0.1,0,0,0,8,8,159,175,126,49
"bt","bglm",167,25,0.1,2,8,0.1,0,0,0,1,1,166,134,96,0
"bt","bglm",167,50,0.1,2,8,0.1,0,0,0,2,2,165,333,154,0
"bt","bglm",167,100,0.1,2,8,0.1,0,0,0,1,1,166,717,167,2
"bt","bglm",167,25,0.1,8,2,0.125,0,0,0,11,11,156,64,58,6
"bt","bglm",167,50,0.1,8,2,0.125,0,0,0,6,6,161,147,116,31
"bt","bglm",167,100,0.1,8,2,0.125,0,0,0,3,3,164,267,162,105
"bt","bglm",167,25,0.1,2,8,0.125,0,0,0,2,2,165,245,136,0
"bt","bglm",167,50,0.1,2,8,0.125,0,0,0,2,2,165,621,167,0
"bt","bglm",167,100,0.1,2,8,0.125,0,0,0,0,0,167,1063,167,30
"bt","bglm",167,25,0.1,8,2,0.15,0,0,0,4,4,163,118,92,26
"bt","bglm",167,50,0.1,8,2,0.15,0,0,0,3,3,164,232,152,80
"bt","bglm",167,100,0.1,8,2,0.15,0,0,0,10,10,157,321,167,154
"bt","bglm",167,25,0.1,2,8,0.15,0,0,0,1,1,166,418,155,0
"bt","bglm",167,50,0.1,2,8,0.15,0,0,0,0,0,167,906,167,10
"bt","bglm",167,100,0.1,2,8,0.15,0,0,0,1,1,166,1276,167,111
"bt","bglm",167,25,0.1,8,2,0.175,0,0,0,7,7,160,189,136,53
"bt","bglm",167,50,0.1,8,2,0.175,0,0,0,6,6,161,297,163,134
"bt","bglm",167,100,0.1,8,2,0.175,0,0,0,12,11,156,330,167,163
"bt","bglm",167,25,0.1,2,8,0.175,0,0,0,2,2,165,680,166,0
"bt","bglm",167,50,0.1,2,8,0.175,0,0,0,5,5,162,1158,167,50
"bt","bglm",167,100,0.1,2,8,0.175,0,0,0,1,1,166,1330,167,161
"bt","bglm",167,25,0.1,8,2,0.2,0,0,0,7,7,160,243,156,87
"bt","bglm",167,50,0.1,8,2,0.2,0,0,0,3,3,164,326,167,159
"bt","bglm",167,100,0.1,8,2,0.2,0,0,0,9,9,158,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0,0,0,1,1,166,921,167,11
"bt","bglm",167,50,0.1,2,8,0.2,0,0,0,1,1,166,1292,167,128
"bt","bglm",167,100,0.1,2,8,0.2,0,0,0,1,1,166,1336,167,167
"bt","bglm",167,25,0.1,8,2,0.001,0.5,0,0,5,3,164,2,2,0
"bt","bglm",167,50,0.1,8,2,0.001,0.5,0,0,4,4,163,7,5,2
"bt","bglm",167,100,0.1,8,2,0.001,0.5,0,0,9,8,159,7,7,0
"bt","bglm",167,25,0.1,2,8,0.001,0.5,0,0,1,1,166,5,5,0
"bt","bglm",167,50,0.1,2,8,0.001,0.5,0,0,4,4,163,7,5,0
"bt","bglm",167,100,0.1,2,8,0.001,0.5,0,0,4,4,163,11,10,0
"bt","bglm",167,25,0.1,8,2,0.025,0.5,0,0,7,5,162,2,2,0
"bt","bglm",167,50,0.1,8,2,0.025,0.5,0,0,4,4,163,9,7,2
"bt","bglm",167,100,0.1,8,2,0.025,0.5,0,0,9,5,162,8,7,1
"bt","bglm",167,25,0.1,2,8,0.025,0.5,0,0,2,2,165,19,13,0
"bt","bglm",167,50,0.1,2,8,0.025,0.5,0,0,1,1,166,10,8,0
"bt","bglm",167,100,0.1,2,8,0.025,0.5,0,0,5,4,163,16,15,0
"bt","bglm",167,25,0.1,8,2,0.05,0.5,0,0,7,7,160,5,4,1
"bt","bglm",167,50,0.1,8,2,0.05,0.5,0,0,12,10,157,16,13,3
"bt","bglm",167,100,0.1,8,2,0.05,0.5,0,0,4,2,165,23,22,1
"bt","bglm",167,25,0.1,2,8,0.05,0.5,0,0,4,4,163,41,20,0
"bt","bglm",167,50,0.1,2,8,0.05,0.5,0,0,3,3,164,49,32,0
"bt","bglm",167,100,0.1,2,8,0.05,0.5,0,0,1,1,166,98,50,0
"bt","bglm",167,25,0.1,8,2,0.075,0.5,0,0,7,7,160,15,13,2
"bt","bglm",167,50,0.1,8,2,0.075,0.5,0,0,3,3,164,35,30,5
"bt","bglm",167,100,0.1,8,2,0.075,0.5,0,0,13,10,157,81,67,14
"bt","bglm",167,25,0.1,2,8,0.075,0.5,0,0,3,2,165,54,33,0
"bt","bglm",167,50,0.1,2,8,0.075,0.5,0,0,0,0,167,137,66,0
"bt","bglm",167,100,0.1,2,8,0.075,0.5,0,0,1,1,166,406,121,4
"bt","bglm",167,25,0.1,8,2,0.1,0.5,0,0,9,8,159,49,42,7
"bt","bglm",167,50,0.1,8,2,0.1,0.5,0,0,10,8,159,73,52,21
"bt","bglm",167,100,0.1,8,2,0.1,0.5,0,0,13,9,158,165,109,56
"bt","bglm",167,25,0.1,2,8,0.1,0.5,0,0,1,1,166,186,76,1
"bt","bglm",167,50,0.1,2,8,0.1,0.5,0,0,3,3,164,358,111,4
"bt","bglm",167,100,0.1,2,8,0.1,0.5,0,0,1,1,166,729,152,23
"bt","bglm",167,25,0.1,8,2,0.125,0.5,0,0,7,3,164,71,57,14
"bt","bglm",167,50,0.1,8,2,0.125,0.5,0,0,4,2,165,179,120,59
"bt","bglm",167,100,0.1,8,2,0.125,0.5,0,0,7,5,162,282,156,126
"bt","bglm",167,25,0.1,2,8,0.125,0.5,0,0,2,2,165,271,82,3
"bt","bglm",167,50,0.1,2,8,0.125,0.5,0,0,1,1,166,615,145,13
"bt","bglm",167,100,0.1,2,8,0.125,0.5,0,0,3,3,164,1036,164,63
"bt","bglm",167,25,0.1,8,2,0.15,0.5,0,0,3,3,164,128,88,40
"bt","bglm",167,50,0.1,8,2,0.15,0.5,0,0,7,6,161,249,144,105
"bt","bglm",167,100,0.1,8,2,0.15,0.5,0,0,5,4,163,322,166,156
"bt","bglm",167,25,0.1,2,8,0.15,0.5,0,0,0,0,167,425,124,8
"bt","bglm",167,50,0.1,2,8,0.15,0.5,0,0,0,0,167,912,162,38
"bt","bglm",167,100,0.1,2,8,0.15,0.5,0,0,1,1,166,1304,167,140
"bt","bglm",167,25,0.1,8,2,0.175,0.5,0,0,2,2,165,186,125,61
"bt","bglm",167,50,0.1,8,2,0.175,0.5,0,0,10,8,159,299,161,138
"bt","bglm",167,100,0.1,8,2,0.175,0.5,0,0,6,5,162,334,167,167
"bt","bglm",167,25,0.1,2,8,0.175,0.5,0,0,3,2,165,765,155,22
"bt","bglm",167,50,0.1,2,8,0.175,0.5,0,0,1,1,166,1165,166,94
"bt","bglm",167,100,0.1,2,8,0.175,0.5,0,0,1,1,166,1333,167,164
"bt","bglm",167,25,0.1,8,2,0.2,0.5,0,0,8,6,161,262,152,110
"bt","bglm",167,50,0.1,8,2,0.2,0.5,0,0,10,8,159,326,167,159
"bt","bglm",167,100,0.1,8,2,0.2,0.5,0,0,11,9,158,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0.5,0,0,0,0,167,984,166,50
"bt","bglm",167,50,0.1,2,8,0.2,0.5,0,0,3,3,164,1301,167,144
"bt","bglm",167,100,0.1,2,8,0.2,0.5,0,0,1,1,166,1336,167,167
"bt","bglm",167,25,0.1,8,2,0.001,0.9,0,0,14,5,162,8,5,3
"bt","bglm",167,50,0.1,8,2,0.001,0.9,0,0,11,3,164,6,5,1
"bt","bglm",167,100,0.1,8,2,0.001,0.9,0,0,1,1,166,4,3,1
"bt","bglm",167,25,0.1,2,8,0.001,0.9,0,0,8,5,162,28,9,0
"bt","bglm",167,50,0.1,2,8,0.001,0.9,0,0,9,6,161,36,7,1
"bt","bglm",167,100,0.1,2,8,0.001,0.9,0,0,9,7,160,14,5,0
"bt","bglm",167,25,0.1,8,2,0.025,0.9,0,0,8,4,163,5,3,2
"bt","bglm",167,50,0.1,8,2,0.025,0.9,0,0,9,4,163,17,11,6
"bt","bglm",167,100,0.1,8,2,0.025,0.9,0,0,3,2,165,16,12,4
"bt","bglm",167,25,0.1,2,8,0.025,0.9,0,0,2,2,165,49,12,1
"bt","bglm",167,50,0.1,2,8,0.025,0.9,0,0,4,3,164,44,9,3
"bt","bglm",167,100,0.1,2,8,0.025,0.9,0,0,4,4,163,43,14,1
"bt","bglm",167,25,0.1,8,2,0.05,0.9,0,0,9,4,163,8,5,3
"bt","bglm",167,50,0.1,8,2,0.05,0.9,0,0,27,8,159,19,12,7
"bt","bglm",167,100,0.1,8,2,0.05,0.9,0,0,12,6,161,50,31,19
"bt","bglm",167,25,0.1,2,8,0.05,0.9,0,0,3,2,165,87,23,5
"bt","bglm",167,50,0.1,2,8,0.05,0.9,0,0,2,1,166,87,20,3
"bt","bglm",167,100,0.1,2,8,0.05,0.9,0,0,1,1,166,117,27,7
"bt","bglm",167,25,0.1,8,2,0.075,0.9,0,0,16,6,161,29,19,10
"bt","bglm",167,50,0.1,8,2,0.075,0.9,0,0,49,11,156,57,35,22
"bt","bglm",167,100,0.1,8,2,0.075,0.9,0,0,23,10,157,102,61,41
"bt","bglm",167,25,0.1,2,8,0.075,0.9,0,0,3,2,165,119,29,5
"bt","bglm",167,50,0.1,2,8,0.075,0.9,0,0,0,0,167,136,32,5
"bt","bglm",167,100,0.1,2,8,0.075,0.9,0,0,4,3,164,480,82,32
"bt","bglm",167,25,0.1,8,2,0.1,0.9,0,0,13,7,160,60,36,24
"bt","bglm",167,50,0.1,8,2,0.1,0.9,0,0,16,6,161,120,69,51
"bt","bglm",167,100,0.1,8,2,0.1,0.9,0,0,9,3,164,215,121,94
"bt","bglm",167,25,0.1,2,8,0.1,0.9,0,0,2,1,166,216,43,11
"bt","bglm",167,50,0.1,2,8,0.1,0.9,0,0,3,2,165,470,92,28
"bt","bglm",167,100,0.1,2,8,0.1,0.9,0,0,3,3,164,845,131,74
"bt","bglm",167,25,0.1,8,2,0.125,0.9,0,0,9,3,164,99,61,38
"bt","bglm",167,50,0.1,8,2,0.125,0.9,0,0,20,6,161,174,97,77
"bt","bglm",167,100,0.1,8,2,0.125,0.9,0,0,9,4,163,292,152,140
"bt","bglm",167,25,0.1,2,8,0.125,0.9,0,0,1,1,166,420,83,28
"bt","bglm",167,50,0.1,2,8,0.125,0.9,0,0,3,2,165,759,125,63
"bt","bglm",167,100,0.1,2,8,0.125,0.9,0,0,6,3,164,1166,161,124
"bt","bglm",167,25,0.1,8,2,0.15,0.9,0,0,14,4,163,176,100,76
"bt","bglm",167,50,0.1,8,2,0.15,0.9,0,0,24,7,160,260,140,120
"bt","bglm",167,100,0.1,8,2,0.15,0.9,0,0,11,3,164,326,165,161
"bt","bglm",167,25,0.1,2,8,0.15,0.9,0,0,3,3,164,636,108,48
"bt","bglm",167,50,0.1,2,8,0.15,0.9,0,0,3,3,164,1025,151,93
"bt","bglm",167,100,0.1,2,8,0.15,0.9,0,0,13,8,159,1318,167,159
"bt","bglm",167,25,0.1,8,2,0.175,0.9,0,0,2,1,166,193,106,87
"bt","bglm",167,50,0.1,8,2,0.175,0.9,0,0,6,1,166,313,160,153
"bt","bglm",167,100,0.1,8,2,0.175,0.9,0,0,11,7,160,334,167,167
"bt","bglm",167,25,0.1,2,8,0.175,0.9,0,0,1,1,166,847,130,74
"bt","bglm",167,50,0.1,2,8,0.175,0.9,0,0,5,3,164,1255,161,142
"bt","bglm",167,100,0.1,2,8,0.175,0.9,0,0,0,0,167,1336,167,167
"bt","bglm",167,25,0.1,8,2,0.2,0.9,0,0,9,3,164,275,147,128
"bt","bglm",167,50,0.1,8,2,0.2,0.9,0,0,25,9,158,331,166,165
"bt","bglm",167,100,0.1,8,2,0.2,0.9,0,0,0,0,167,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0.9,0,0,3,3,164,1076,150,103
"bt","bglm",167,50,0.1,2,8,0.2,0.9,0,0,4,3,164,1308,166,157
"bt","bglm",167,100,0.1,2,8,0.2,0.9,0,0,0,0,167,1336,167,167
"bt","bglm",167,25,0.1,8,2,0.001,0,0,0,7,7,160,3,3,0
"bt","bglm",167,50,0.1,8,2,0.001,0,0,0,5,4,163,1,1,0
"bt","bglm",167,100,0.1,8,2,0.001,0,0,0,11,10,157,3,3,0
"bt","bglm",167,25,0.1,2,8,0.001,0,0,0,1,1,166,14,13,0
"bt","bglm",167,50,0.1,2,8,0.001,0,0,0,4,4,163,8,7,0
"bt","bglm",167,100,0.1,2,8,0.001,0,0,0,3,3,164,5,5,0
"bt","bglm",167,25,0.1,8,2,0.025,0,0,0,5,5,162,7,7,0
"bt","bglm",167,50,0.1,8,2,0.025,0,0,0,4,4,163,5,5,0
"bt","bglm",167,100,0.1,8,2,0.025,0,0,0,8,8,159,2,2,0
"bt","bglm",167,25,0.1,2,8,0.025,0,0,0,1,1,166,13,13,0
"bt","bglm",167,50,0.1,2,8,0.025,0,0,0,1,1,166,15,15,0
"bt","bglm",167,100,0.1,2,8,0.025,0,0,0,1,1,166,24,21,0
"bt","bglm",167,25,0.1,8,2,0.05,0,0,0,13,11,156,6,6,0
"bt","bglm",167,50,0.1,8,2,0.05,0,0,0,5,5,162,15,15,0
"bt","bglm",167,100,0.1,8,2,0.05,0,0,0,5,5,162,28,27,1
"bt","bglm",167,25,0.1,2,8,0.05,0,0,0,3,3,164,26,24,0
"bt","bglm",167,50,0.1,2,8,0.05,0,0,0,2,2,165,55,53,0
"bt","bglm",167,100,0.1,2,8,0.05,0,0,0,0,0,167,106,75,0
"bt","bglm",167,25,0.1,8,2,0.075,0,0,0,6,6,161,22,22,0
"bt","bglm",167,50,0.1,8,2,0.075,0,0,0,6,6,161,36,35,1
"bt","bglm",167,100,0.1,8,2,0.075,0,0,0,5,5,162,89,78,11
"bt","bglm",167,25,0.1,2,8,0.075,0,0,0,1,1,166,64,51,0
"bt","bglm",167,50,0.1,2,8,0.075,0,0,0,2,2,165,117,83,0
"bt","bglm",167,100,0.1,2,8,0.075,0,0,0,3,3,164,303,150,0
"bt","bglm",167,25,0.1,8,2,0.1,0,0,0,5,5,162,35,33,2
"bt","bglm",167,50,0.1,8,2,0.1,0,0,0,11,11,156,75,71,4
"bt","bglm",167,100,0.1,8,2,0.1,0,0,0,7,7,160,189,138,51
"bt","bglm",167,25,0.1,2,8,0.1,0,0,0,2,2,165,142,101,0
"bt","bglm",167,50,0.1,2,8,0.1,0,0,0,1,1,166,269,137,0
"bt","bglm",167,100,0.1,2,8,0.1,0,0,0,1,1,166,698,166,1
"bt","bglm",167,25,0.1,8,2,0.125,0,0,0,11,10,157,76,65,11
"bt","bglm",167,50,0.1,8,2,0.125,0,0,0,8,8,159,163,119,44
"bt","bglm",167,100,0.1,8,2,0.125,0,0,0,8,8,159,267,160,107
"bt","bglm",167,25,0.1,2,8,0.125,0,0,0,0,0,167,270,143,0
"bt","bglm",167,50,0.1,2,8,0.125,0,0,0,2,2,165,597,166,0
"bt","bglm",167,100,0.1,2,8,0.125,0,0,0,1,1,166,1071,167,24
"bt","bglm",167,25,0.1,8,2,0.15,0,0,0,4,4,163,115,96,19
"bt","bglm",167,50,0.1,8,2,0.15,0,0,0,13,12,155,227,149,78
"bt","bglm",167,100,0.1,8,2,0.15,0,0,0,11,11,156,319,167,152
"bt","bglm",167,25,0.1,2,8,0.15,0,0,0,2,2,165,449,161,0
"bt","bglm",167,50,0.1,2,8,0.15,0,0,0,1,1,166,883,167,6
"bt","bglm",167,100,0.1,2,8,0.15,0,0,0,0,0,167,1272,167,108
"bt","bglm",167,25,0.1,8,2,0.175,0,0,0,9,9,158,172,128,44
"bt","bglm",167,50,0.1,8,2,0.175,0,0,0,7,7,160,286,164,122
"bt","bglm",167,100,0.1,8,2,0.175,0,0,0,5,5,162,333,167,166
"bt","bglm",167,25,0.1,2,8,0.175,0,0,0,2,2,165,696,167,0
"bt","bglm",167,50,0.1,2,8,0.175,0,0,0,1,1,166,1162,167,55
"bt","bglm",167,100,0.1,2,8,0.175,0,0,0,2,2,165,1331,167,162
"bt","bglm",167,25,0.1,8,2,0.2,0,0,0,6,6,161,239,150,89
"bt","bglm",167,50,0.1,8,2,0.2,0,0,0,10,10,157,318,165,153
"bt","bglm",167,100,0.1,8,2,0.2,0,0,0,3,3,164,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0,0,0,1,1,166,908,167,8
"bt","bglm",167,50,0.1,2,8,0.2,0,0,0,1,1,166,1289,167,127
"bt","bglm",167,100,0.1,2,8,0.2,0,0,0,1,1,166,1335,167,166
"bt","bglm",167,25,0.1,8,2,0.001,0.5,0,0,4,4,163,2,2,0
"bt","bglm",167,50,0.1,8,2,0.001,0.5,0,0,3,3,164,1,1,0
"bt","bglm",167,100,0.1,8,2,0.001,0.5,0,0,8,6,161,8,7,1
"bt","bglm",167,25,0.1,2,8,0.001,0.5,0,0,5,5,162,10,7,0
"bt","bglm",167,50,0.1,2,8,0.001,0.5,0,0,3,3,164,6,5,0
"bt","bglm",167,100,0.1,2,8,0.001,0.5,0,0,3,3,164,9,6,0
"bt","bglm",167,25,0.1,8,2,0.025,0.5,0,0,12,12,155,6,6,0
"bt","bglm",167,50,0.1,8,2,0.025,0.5,0,0,10,8,159,6,6,0
"bt","bglm",167,100,0.1,8,2,0.025,0.5,0,0,13,10,157,7,7,0
"bt","bglm",167,25,0.1,2,8,0.025,0.5,0,0,2,1,166,15,12,0
"bt","bglm",167,50,0.1,2,8,0.025,0.5,0,0,2,2,165,29,22,0
"bt","bglm",167,100,0.1,2,8,0.025,0.5,0,0,2,1,166,47,26,0
"bt","bglm",167,25,0.1,8,2,0.05,0.5,0,0,12,7,160,10,9,1
"bt","bglm",167,50,0.1,8,2,0.05,0.5,0,0,5,4,163,20,16,4
"bt","bglm",167,100,0.1,8,2,0.05,0.5,0,0,4,3,164,36,29,7
"bt","bglm",167,25,0.1,2,8,0.05,0.5,0,0,4,3,164,39,26,0
"bt","bglm",167,50,0.1,2,8,0.05,0.5,0,0,3,3,164,55,33,0
"bt","bglm",167,100,0.1,2,8,0.05,0.5,0,0,1,1,166,88,44,1
"bt","bglm",167,25,0.1,8,2,0.075,0.5,0,0,5,5,162,21,18,3
"bt","bglm",167,50,0.1,8,2,0.075,0.5,0,0,10,8,159,32,28,4
"bt","bglm",167,100,0.1,8,2,0.075,0.5,0,0,14,10,157,83,64,19
"bt","bglm",167,25,0.1,2,8,0.075,0.5,0,0,1,1,166,76,45,0
"bt","bglm",167,50,0.1,2,8,0.075,0.5,0,0,2,2,165,131,59,1
"bt","bglm",167,100,0.1,2,8,0.075,0.5,0,0,3,3,164,315,101,2
"bt","bglm",167,25,0.1,8,2,0.1,0.5,0,0,11,8,159,47,39,8
"bt","bglm",167,50,0.1,8,2,0.1,0.5,0,0,6,5,162,82,60,22
"bt","bglm",167,100,0.1,8,2,0.1,0.5,0,0,14,10,157,168,112,56
"bt","bglm",167,25,0.1,2,8,0.1,0.5,0,0,0,0,167,164,64,1
"bt","bglm",167,50,0.1,2,8,0.1,0.5,0,0,1,1,166,349,102,5
"bt","bglm",167,100,0.1,2,8,0.1,0.5,0,0,2,2,165,758,156,24
"bt","bglm",167,25,0.1,8,2,0.125,0.5,0,0,12,8,159,93,65,28
"bt","bglm",167,50,0.1,8,2,0.125,0.5,0,0,7,6,161,167,111,56
"bt","bglm",167,100,0.1,8,2,0.125,0.5,0,0,11,9,158,269,155,114
"bt","bglm",167,25,0.1,2,8,0.125,0.5,0,0,2,2,165,265,100,1
"bt","bglm",167,50,0.1,2,8,0.125,0.5,0,0,6,6,161,668,146,20
"bt","bglm",167,100,0.1,2,8,0.125,0.5,0,0,1,1,166,1134,165,83
