"method","model","nsim","ntrt","pi0","nep_h0","nep_ha","slope","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"mmm","bglm",5000,100,0.1,8,2,0.075,0.9,0,0,313,120,4880,2719,1656,1063
"mmm","bglm",5000,25,0.1,2,8,0.075,0.9,0,0,38,29,4971,1901,488,71
"mmm","bglm",5000,50,0.1,2,8,0.075,0.9,0,0,72,55,4945,4433,1065,206
"mmm","bglm",5000,100,0.1,2,8,0.075,0.9,0,0,87,67,4933,11456,2228,731
"mmm","bglm",5000,25,0.1,8,2,0.1,0.9,0,0,196,60,4940,1024,658,366
"mmm","bglm",5000,50,0.1,8,2,0.1,0.9,0,0,251,106,4894,2571,1550,1021
"mmm","bglm",5000,100,0.1,8,2,0.1,0.9,0,0,368,115,4885,5698,3206,2492
"mmm","bglm",5000,25,0.1,2,8,0.1,0.9,0,0,37,26,4974,3786,892,176
"mmm","bglm",5000,50,0.1,2,8,0.1,0.9,0,0,51,39,4961,10245,2041,625
"mmm","bglm",5000,100,0.1,2,8,0.1,0.9,0,0,104,74,4926,22663,3701,1914
"mmm","bglm",5000,25,0.1,8,2,0.125,0.9,0,0,176,53,4947,1965,1227,738
"mmm","bglm",5000,50,0.1,8,2,0.125,0.9,0,0,357,114,4886,4794,2749,2045
"mmm","bglm",5000,100,0.1,8,2,0.125,0.9,0,0,366,129,4871,8361,4420,3941
"mmm","bglm",5000,25,0.1,2,8,0.125,0.9,0,0,38,29,4971,7964,1665,441
"mmm","bglm",5000,50,0.1,2,8,0.125,0.9,0,0,72,53,4947,19354,3276,1492
"mmm","bglm",5000,100,0.1,2,8,0.125,0.9,0,0,96,70,4930,33515,4646,3519
"mmm","bglm",5000,25,0.1,8,2,0.15,0.9,0,0,246,73,4927,3483,2066,1417
"mmm","bglm",5000,50,0.1,8,2,0.15,0.9,0,0,258,93,4907,7086,3836,3250
"mmm","bglm",5000,100,0.1,8,2,0.15,0.9,0,0,287,110,4890,9676,4899,4777
"mmm","bglm",5000,25,0.1,2,8,0.15,0.9,0,0,38,29,4971,13753,2490,935
"mmm","bglm",5000,50,0.1,2,8,0.15,0.9,0,0,75,55,4945,28135,4208,2644
"mmm","bglm",5000,100,0.1,2,8,0.15,0.9,0,0,108,78,4922,38656,4950,4619
"mmm","bglm",5000,25,0.1,8,2,0.175,0.9,0,0,168,60,4940,5225,2963,2262
"mmm","bglm",5000,50,0.1,8,2,0.175,0.9,0,0,263,100,4900,8873,4602,4271
"mmm","bglm",5000,100,0.1,8,2,0.175,0.9,0,0,316,109,4891,9972,4995,4977
"mmm","bglm",5000,25,0.1,2,8,0.175,0.9,0,0,43,31,4969,20799,3400,1694
"mmm","bglm",5000,50,0.1,2,8,0.175,0.9,0,0,64,47,4953,35426,4765,3884
"mmm","bglm",5000,100,0.1,2,8,0.175,0.9,0,0,73,51,4949,39871,4996,4958
"mmm","bglm",5000,25,0.1,8,2,0.2,0.9,0,0,140,43,4957,7063,3831,3232
"mmm","bglm",5000,50,0.1,8,2,0.2,0.9,0,0,300,92,4908,9696,4901,4795
"mmm","bglm",5000,100,0.1,8,2,0.2,0.9,0,0,346,132,4868,9996,4999,4997
"mmm","bglm",5000,25,0.1,2,8,0.2,0.9,0,0,48,31,4969,27858,4166,2565
"mmm","bglm",5000,50,0.1,2,8,0.2,0.9,0,0,73,53,4947,38828,4961,4627
"mmm","bglm",5000,100,0.1,2,8,0.2,0.9,0,0,80,58,4942,39995,5000,4997
