"method","model","nsim","pis","nresp","ntrt","corr","nfail","nerror","nreji","nrej"
"bt","bglm",209,0.25,3,100,0,0,0,8,8
"bt","bglm",209,0.375,3,100,0,0,0,16,16
"bt","bglm",209,0.5,3,100,0,0,0,8,8
"bt","bglm",209,0.01,5,100,0,0,0,13,13
"bt","bglm",209,0.0625,5,100,0,0,0,12,13
"bt","bglm",209,0.125,5,100,0,0,0,10,10
"bt","bglm",209,0.25,5,100,0,0,0,16,16
"bt","bglm",209,0.375,5,100,0,0,0,10,10
"bt","bglm",209,0.5,5,100,0,0,0,7,7
"bt","bglm",209,0.01,10,100,0,0,0,12,12
"bt","bglm",209,0.0625,10,100,0,0,0,10,10
"bt","bglm",209,0.125,10,100,0,0,0,11,13
"bt","bglm",209,0.25,10,100,0,0,0,11,11
"bt","bglm",209,0.375,10,100,0,0,0,9,9
"bt","bglm",209,0.5,10,100,0,0,0,11,11
"bt","bglm",209,0.01,3,25,0.5,0,0,8,10
"bt","bglm",209,0.0625,3,25,0.5,0,0,8,8
"bt","bglm",209,0.125,3,25,0.5,0,0,4,4
"bt","bglm",209,0.25,3,25,0.5,0,0,13,18
"bt","bglm",209,0.375,3,25,0.5,0,0,9,9
"bt","bglm",209,0.5,3,25,0.5,0,0,10,11
"bt","bglm",209,0.01,5,25,0.5,0,0,7,13
"bt","bglm",209,0.0625,5,25,0.5,0,0,19,22
"bt","bglm",209,0.125,5,25,0.5,0,0,10,10
"bt","bglm",209,0.25,5,25,0.5,0,0,12,13
"bt","bglm",209,0.375,5,25,0.5,0,0,22,30
"bt","bglm",209,0.5,5,25,0.5,0,0,10,14
"bt","bglm",209,0.01,10,25,0.5,0,0,12,28
"bt","bglm",209,0.0625,10,25,0.5,0,0,8,11
"bt","bglm",209,0.125,10,25,0.5,0,0,11,15
"bt","bglm",209,0.25,10,25,0.5,0,0,6,6
"bt","bglm",209,0.375,10,25,0.5,0,0,13,18
"bt","bglm",209,0.5,10,25,0.5,0,0,13,17
"bt","bglm",209,0.01,3,50,0.5,0,0,12,14
"bt","bglm",209,0.0625,3,50,0.5,0,0,11,13
"bt","bglm",209,0.125,3,50,0.5,0,0,9,10
"bt","bglm",209,0.25,3,50,0.5,0,0,12,13
"bt","bglm",209,0.375,3,50,0.5,0,0,6,6
"bt","bglm",209,0.5,3,50,0.5,0,0,13,14
"bt","bglm",209,0.01,5,50,0.5,0,0,13,18
"bt","bglm",209,0.0625,5,50,0.5,0,0,9,13
"bt","bglm",209,0.125,5,50,0.5,0,0,13,15
"bt","bglm",209,0.25,5,50,0.5,0,0,12,13
"bt","bglm",209,0.375,5,50,0.5,0,0,15,17
"bt","bglm",209,0.5,5,50,0.5,0,0,14,16
"bt","bglm",209,0.01,10,50,0.5,0,0,12,30
"bt","bglm",209,0.0625,10,50,0.5,0,0,13,19
"bt","bglm",209,0.125,10,50,0.5,0,0,10,13
"bt","bglm",209,0.25,10,50,0.5,0,0,11,18
"bt","bglm",209,0.375,10,50,0.5,0,0,4,4
"bt","bglm",209,0.5,10,50,0.5,0,0,6,10
"bt","bglm",209,0.01,3,100,0.5,0,0,9,11
"bt","bglm",209,0.0625,3,100,0.5,0,0,11,11
"bt","bglm",209,0.125,3,100,0.5,0,0,11,14
"bt","bglm",209,0.25,3,100,0.5,0,0,12,13
"bt","bglm",209,0.375,3,100,0.5,0,0,9,11
"bt","bglm",209,0.5,3,100,0.5,0,0,6,9
"bt","bglm",209,0.01,5,100,0.5,0,0,12,20
"bt","bglm",209,0.0625,5,100,0.5,0,0,9,9
"bt","bglm",209,0.125,5,100,0.5,0,0,9,9
"bt","bglm",209,0.25,5,100,0.5,0,0,10,16
"bt","bglm",209,0.375,5,100,0.5,0,0,12,13
"bt","bglm",209,0.5,5,100,0.5,0,0,13,16
"bt","bglm",209,0.01,10,100,0.5,0,0,11,16
"bt","bglm",209,0.0625,10,100,0.5,0,0,5,8
"bt","bglm",209,0.125,10,100,0.5,0,0,12,17
"bt","bglm",209,0.25,10,100,0.5,0,0,14,18
"bt","bglm",209,0.375,10,100,0.5,0,0,13,22
"bt","bglm",209,0.5,10,100,0.5,0,0,6,7
"bt","bglm",209,0.01,3,25,0.9,0,0,5,13
"bt","bglm",209,0.0625,3,25,0.9,0,0,4,8
"bt","bglm",209,0.125,3,25,0.9,0,0,16,30
"bt","bglm",209,0.25,3,25,0.9,0,0,8,18
"bt","bglm",209,0.375,3,25,0.9,0,0,16,34
"bt","bglm",209,0.5,3,25,0.9,0,0,15,16
"bt","bglm",209,0.01,5,25,0.9,0,0,6,26
"bt","bglm",209,0.0625,5,25,0.9,0,0,11,35
"bt","bglm",209,0.125,5,25,0.9,0,0,17,46
"bt","bglm",209,0.25,5,25,0.9,0,0,10,29
"bt","bglm",209,0.375,5,25,0.9,0,0,12,25
"bt","bglm",209,0.5,5,25,0.9,0,0,11,23
"bt","bglm",209,0.01,10,25,0.9,0,0,5,38
"bt","bglm",209,0.0625,10,25,0.9,0,0,24,79
"bt","bglm",209,0.125,10,25,0.9,0,0,16,60
"bt","bglm",209,0.25,10,25,0.9,0,0,7,13
"bt","bglm",209,0.375,10,25,0.9,0,0,11,31
"bt","bglm",209,0.5,10,25,0.9,0,0,15,68
"bt","bglm",209,0.01,3,50,0.9,0,0,11,29
"bt","bglm",209,0.0625,3,50,0.9,0,0,15,25
"bt","bglm",209,0.125,3,50,0.9,0,0,8,12
"bt","bglm",209,0.25,3,50,0.9,0,0,11,20
"bt","bglm",209,0.375,3,50,0.9,0,0,16,27
"bt","bglm",209,0.5,3,50,0.9,0,0,5,7
"bt","bglm",209,0.01,5,50,0.9,0,0,2,4
"bt","bglm",209,0.0625,5,50,0.9,0,0,9,14
"bt","bglm",209,0.125,5,50,0.9,0,0,9,27
"bt","bglm",209,0.25,5,50,0.9,0,0,7,12
"bt","bglm",209,0.375,5,50,0.9,0,0,15,28
"bt","bglm",209,0.5,5,50,0.9,0,0,9,17
"bt","bglm",209,0.01,10,50,0.9,0,0,5,34
"bt","bglm",209,0.0625,10,50,0.9,0,0,11,54
"bt","bglm",209,0.125,10,50,0.9,0,0,10,23
"bt","bglm",209,0.25,10,50,0.9,0,0,13,37
"bt","bglm",209,0.375,10,50,0.9,0,0,13,40
"bt","bglm",209,0.5,10,50,0.9,0,0,13,51
"bt","bglm",209,0.01,3,100,0.9,0,0,12,21
"bt","bglm",209,0.0625,3,100,0.9,0,0,10,21
"bt","bglm",209,0.125,3,100,0.9,0,0,5,10
"bt","bglm",209,0.25,3,100,0.9,0,0,6,10
"bt","bglm",209,0.375,3,100,0.9,0,0,11,19
"bt","bglm",209,0.5,3,100,0.9,0,0,11,20
"bt","bglm",209,0.01,5,100,0.9,0,0,19,53
"bt","bglm",209,0.0625,5,100,0.9,0,0,9,17
"bt","bglm",209,0.125,5,100,0.9,0,0,12,28
"bt","bglm",209,0.25,5,100,0.9,0,0,9,25
"bt","bglm",209,0.375,5,100,0.9,0,0,12,32
"bt","bglm",209,0.5,5,100,0.9,0,0,10,25
"bt","bglm",209,0.01,10,100,0.9,0,0,7,34
"bt","bglm",209,0.0625,10,100,0.9,0,0,18,48
"bt","bglm",209,0.125,10,100,0.9,0,0,8,29
"bt","bglm",209,0.25,10,100,0.9,0,0,13,50
"bt","bglm",209,0.375,10,100,0.9,0,0,10,26
"bt","bglm",209,0.5,10,100,0.9,0,0,11,54
"bt","bglm",209,0.01,3,25,0,0,0,6,6
"bt","bglm",209,0.0625,3,25,0,0,0,7,7
"bt","bglm",209,0.125,3,25,0,0,0,10,10
"bt","bglm",209,0.25,3,25,0,0,0,10,10
"bt","bglm",209,0.375,3,25,0,0,0,12,12
"bt","bglm",209,0.5,3,25,0,0,0,12,12
"bt","bglm",209,0.01,5,25,0,0,0,10,11
"bt","bglm",209,0.0625,5,25,0,0,0,9,10
"bt","bglm",209,0.125,5,25,0,0,0,11,11
"bt","bglm",209,0.25,5,25,0,0,0,13,15
"bt","bglm",209,0.375,5,25,0,0,0,13,13
"bt","bglm",209,0.5,5,25,0,0,0,11,11
"bt","bglm",209,0.01,10,25,0,0,0,7,7
"bt","bglm",209,0.0625,10,25,0,0,0,10,10
"bt","bglm",209,0.125,10,25,0,0,0,11,11
"bt","bglm",209,0.25,10,25,0,0,0,12,12
"bt","bglm",209,0.375,10,25,0,0,0,10,10
"bt","bglm",209,0.5,10,25,0,0,0,10,10
"bt","bglm",209,0.01,3,50,0,0,0,9,9
"bt","bglm",209,0.0625,3,50,0,0,0,14,14
"bt","bglm",209,0.125,3,50,0,0,0,9,10
"bt","bglm",209,0.25,3,50,0,0,0,9,10
"bt","bglm",209,0.375,3,50,0,0,0,10,10
"bt","bglm",209,0.5,3,50,0,0,0,10,10
"bt","bglm",209,0.01,5,50,0,0,0,9,10
"bt","bglm",209,0.0625,5,50,0,0,0,13,13
"bt","bglm",209,0.125,5,50,0,0,0,9,9
"bt","bglm",209,0.25,5,50,0,0,0,7,7
"bt","bglm",209,0.375,5,50,0,0,0,6,6
"bt","bglm",209,0.5,5,50,0,0,0,15,15
"bt","bglm",209,0.01,10,50,0,0,0,13,13
"bt","bglm",209,0.0625,10,50,0,0,0,8,8
"bt","bglm",209,0.125,10,50,0,0,0,9,9
"bt","bglm",209,0.25,10,50,0,0,0,9,9
"bt","bglm",209,0.375,10,50,0,0,0,12,12
"bt","bglm",209,0.5,10,50,0,0,0,7,7
"bt","bglm",209,0.01,3,100,0,0,0,10,10
"bt","bglm",209,0.0625,3,100,0,0,0,10,11
"bt","bglm",209,0.125,3,100,0,0,0,9,9
"bt","bglm",209,0.25,3,100,0,0,0,14,14
"bt","bglm",209,0.375,3,100,0,0,0,6,6
"bt","bglm",209,0.5,3,100,0,0,0,6,6
"bt","bglm",209,0.01,5,100,0,0,0,13,14
"bt","bglm",209,0.0625,5,100,0,0,0,10,11
"bt","bglm",209,0.125,5,100,0,0,0,11,12
"bt","bglm",209,0.25,5,100,0,0,0,12,12
"bt","bglm",209,0.375,5,100,0,0,0,13,14
"bt","bglm",209,0.5,5,100,0,0,0,9,10
"bt","bglm",209,0.01,10,100,0,0,0,11,11
"bt","bglm",209,0.0625,10,100,0,0,0,15,15
"bt","bglm",209,0.125,10,100,0,0,0,9,9
"bt","bglm",209,0.25,10,100,0,0,0,10,10
"bt","bglm",209,0.375,10,100,0,0,0,13,13
"bt","bglm",209,0.5,10,100,0,0,0,13,13
"bt","bglm",209,0.01,3,25,0.5,0,0,6,11
"bt","bglm",209,0.0625,3,25,0.5,0,0,12,13
"bt","bglm",209,0.125,3,25,0.5,0,0,8,8
"bt","bglm",209,0.25,3,25,0.5,0,0,9,11
"bt","bglm",209,0.375,3,25,0.5,0,0,7,7
"bt","bglm",209,0.5,3,25,0.5,0,0,8,9
"bt","bglm",209,0.01,5,25,0.5,0,0,8,15
"bt","bglm",209,0.0625,5,25,0.5,0,0,7,11
"bt","bglm",209,0.125,5,25,0.5,0,0,12,13
"bt","bglm",209,0.25,5,25,0.5,0,0,5,5
"bt","bglm",209,0.375,5,25,0.5,0,0,17,21
"bt","bglm",209,0.5,5,25,0.5,0,0,8,9
"bt","bglm",209,0.01,10,25,0.5,0,0,6,17
"bt","bglm",209,0.0625,10,25,0.5,0,0,11,13
"bt","bglm",209,0.125,10,25,0.5,0,0,9,9
"bt","bglm",209,0.25,10,25,0.5,0,0,11,13
"bt","bglm",209,0.375,10,25,0.5,0,0,12,13
"bt","bglm",209,0.5,10,25,0.5,0,0,7,7
"bt","bglm",209,0.01,3,50,0.5,0,0,12,13
"bt","bglm",209,0.0625,3,50,0.5,0,0,10,13
"bt","bglm",209,0.125,3,50,0.5,0,0,7,8
"bt","bglm",209,0.25,3,50,0.5,0,0,14,14
"bt","bglm",209,0.375,3,50,0.5,0,0,9,10
"bt","bglm",209,0.5,3,50,0.5,0,0,6,6
"bt","bglm",209,0.01,5,50,0.5,0,0,11,14
"bt","bglm",209,0.0625,5,50,0.5,0,0,10,13
"bt","bglm",209,0.125,5,50,0.5,0,0,14,15
"bt","bglm",209,0.25,5,50,0.5,0,0,7,11
"bt","bglm",209,0.375,5,50,0.5,0,0,10,12
"bt","bglm",209,0.5,5,50,0.5,0,0,9,14
"bt","bglm",209,0.01,10,50,0.5,0,0,12,29
"bt","bglm",209,0.0625,10,50,0.5,0,0,7,10
"bt","bglm",209,0.125,10,50,0.5,0,0,9,13
"bt","bglm",209,0.25,10,50,0.5,0,0,12,19
"bt","bglm",209,0.375,10,50,0.5,0,0,11,19
"bt","bglm",209,0.5,10,50,0.5,0,0,8,9
"bt","bglm",209,0.01,3,100,0.5,0,0,9,11
"bt","bglm",209,0.0625,3,100,0.5,0,0,10,10
"bt","bglm",209,0.125,3,100,0.5,0,0,10,12
"bt","bglm",209,0.25,3,100,0.5,0,0,11,13
"bt","bglm",209,0.375,3,100,0.5,0,0,18,22
"bt","bglm",209,0.5,3,100,0.5,0,0,6,10
"bt","bglm",209,0.01,5,100,0.5,0,0,15,17
"bt","bglm",209,0.0625,5,100,0.5,0,0,5,7
"bt","bglm",209,0.125,5,100,0.5,0,0,10,11
"bt","bglm",209,0.25,5,100,0.5,0,0,9,9
"bt","bglm",209,0.375,5,100,0.5,0,0,15,17
"bt","bglm",209,0.5,5,100,0.5,0,0,11,14
"bt","bglm",209,0.01,10,100,0.5,0,0,10,13
"bt","bglm",209,0.0625,10,100,0.5,0,0,15,22
"bt","bglm",209,0.125,10,100,0.5,0,0,14,15
"bt","bglm",209,0.25,10,100,0.5,0,0,13,15
"bt","bglm",209,0.375,10,100,0.5,0,0,9,11
"bt","bglm",209,0.5,10,100,0.5,0,0,16,20
"bt","bglm",209,0.01,3,25,0.9,0,0,3,8
"bt","bglm",209,0.0625,3,25,0.9,0,0,14,25
"bt","bglm",209,0.125,3,25,0.9,0,0,11,21
"bt","bglm",209,0.25,3,25,0.9,0,0,9,13
"bt","bglm",209,0.375,3,25,0.9,0,0,11,23
"bt","bglm",209,0.5,3,25,0.9,0,0,10,19
"bt","bglm",209,0.01,5,25,0.9,0,0,7,28
"bt","bglm",209,0.0625,5,25,0.9,0,0,14,30
"bt","bglm",209,0.125,5,25,0.9,0,0,7,14
"bt","bglm",209,0.25,5,25,0.9,0,0,12,32
"bt","bglm",209,0.375,5,25,0.9,0,0,8,19
"bt","bglm",209,0.5,5,25,0.9,0,0,11,18
"bt","bglm",209,0.01,10,25,0.9,0,0,10,77
"bt","bglm",209,0.0625,10,25,0.9,0,0,18,60
"bt","bglm",209,0.125,10,25,0.9,0,0,6,15
"bt","bglm",209,0.25,10,25,0.9,0,0,13,66
"bt","bglm",209,0.375,10,25,0.9,0,0,11,38
"bt","bglm",209,0.5,10,25,0.9,0,0,9,25
"bt","bglm",209,0.01,3,50,0.9,0,0,7,16
"bt","bglm",209,0.0625,3,50,0.9,0,0,17,26
"bt","bglm",209,0.125,3,50,0.9,0,0,13,20
"bt","bglm",209,0.25,3,50,0.9,0,0,15,21
"bt","bglm",209,0.375,3,50,0.9,0,0,8,18
"bt","bglm",209,0.5,3,50,0.9,0,0,11,20
"bt","bglm",209,0.01,5,50,0.9,0,0,10,42
"bt","bglm",209,0.0625,5,50,0.9,0,0,13,19
"bt","bglm",209,0.125,5,50,0.9,0,0,13,37
"bt","bglm",209,0.25,5,50,0.9,0,0,9,29
"bt","bglm",209,0.375,5,50,0.9,0,0,11,21
"bt","bglm",209,0.5,5,50,0.9,0,0,12,29
"bt","bglm",209,0.01,10,50,0.9,0,0,8,46
"bt","bglm",209,0.0625,10,50,0.9,0,0,15,57
"bt","bglm",209,0.125,10,50,0.9,0,0,7,20
"bt","bglm",209,0.25,10,50,0.9,0,0,14,45
"bt","bglm",209,0.375,10,50,0.9,0,0,10,36
"bt","bglm",209,0.5,10,50,0.9,0,0,10,27
"bt","bglm",209,0.01,3,100,0.9,0,0,14,28
"bt","bglm",209,0.0625,3,100,0.9,0,0,14,26
"bt","bglm",209,0.125,3,100,0.9,0,0,11,19
"bt","bglm",209,0.25,3,100,0.9,0,0,6,13
"bt","bglm",209,0.375,3,100,0.9,0,0,13,22
"bt","bglm",209,0.5,3,100,0.9,0,0,14,26
"bt","bglm",209,0.01,5,100,0.9,0,0,14,44
"bt","bglm",209,0.0625,5,100,0.9,0,0,13,43
"bt","bglm",209,0.125,5,100,0.9,0,0,14,36
"bt","bglm",209,0.25,5,100,0.9,0,0,8,12
"bt","bglm",209,0.375,5,100,0.9,0,0,14,32
"bt","bglm",209,0.5,5,100,0.9,0,0,16,31
"bt","bglm",209,0.01,10,100,0.9,0,0,14,80
"bt","bglm",209,0.0625,10,100,0.9,0,0,20,60
"bt","bglm",209,0.125,10,100,0.9,0,0,9,30
"bt","bglm",209,0.25,10,100,0.9,0,0,12,56
"bt","bglm",209,0.375,10,100,0.9,0,0,8,25
"bt","bglm",209,0.5,10,100,0.9,0,0,7,24
"bt","bglm",209,0.01,3,25,0,0,0,7,7
"bt","bglm",209,0.0625,3,25,0,0,0,11,11
"bt","bglm",209,0.125,3,25,0,0,0,22,23
"bt","bglm",209,0.25,3,25,0,0,0,10,10
"bt","bglm",209,0.375,3,25,0,0,0,5,5
"bt","bglm",209,0.5,3,25,0,0,0,9,9
"bt","bglm",209,0.01,5,25,0,0,0,10,10
"bt","bglm",209,0.0625,5,25,0,0,0,9,9
"bt","bglm",209,0.125,5,25,0,0,0,8,8
"bt","bglm",209,0.25,5,25,0,0,0,7,7
"bt","bglm",209,0.375,5,25,0,0,0,12,12
"bt","bglm",209,0.5,5,25,0,0,0,14,15
"bt","bglm",209,0.01,10,25,0,0,0,5,5
"bt","bglm",209,0.0625,10,25,0,0,0,17,17
"bt","bglm",209,0.125,10,25,0,0,0,15,15
"bt","bglm",209,0.25,10,25,0,0,0,13,13
"bt","bglm",209,0.375,10,25,0,0,0,10,10
"bt","bglm",209,0.5,10,25,0,0,0,10,10
"bt","bglm",209,0.01,3,50,0,0,0,6,6
"bt","bglm",209,0.0625,3,50,0,0,0,6,6
"bt","bglm",209,0.125,3,50,0,0,0,7,9
"bt","bglm",209,0.25,3,50,0,0,0,8,8
"bt","bglm",209,0.375,3,50,0,0,0,16,16
"bt","bglm",209,0.5,3,50,0,0,0,7,7
"bt","bglm",209,0.01,5,50,0,0,0,11,11
"bt","bglm",209,0.0625,5,50,0,0,0,12,12
"bt","bglm",209,0.125,5,50,0,0,0,14,14
"bt","bglm",209,0.25,5,50,0,0,0,7,7
"bt","bglm",209,0.375,5,50,0,0,0,13,13
"bt","bglm",209,0.5,5,50,0,0,0,13,13
"bt","bglm",209,0.01,10,50,0,0,0,8,8
"bt","bglm",209,0.0625,10,50,0,0,0,3,3
"bt","bglm",209,0.125,10,50,0,0,0,11,11
"bt","bglm",209,0.25,10,50,0,0,0,10,10
"bt","bglm",209,0.375,10,50,0,0,0,16,16
"bt","bglm",209,0.5,10,50,0,0,0,11,12
"bt","bglm",209,0.01,3,100,0,0,0,9,9
"bt","bglm",209,0.0625,3,100,0,0,0,4,4
"bt","bglm",209,0.125,3,100,0,0,0,7,7
"bt","bglm",209,0.25,3,100,0,0,0,8,8
"bt","bglm",209,0.375,3,100,0,0,0,15,15
"bt","bglm",209,0.5,3,100,0,0,0,13,14
"bt","bglm",209,0.01,5,100,0,0,0,10,10
"bt","bglm",209,0.0625,5,100,0,0,0,13,13
"bt","bglm",209,0.125,5,100,0,0,0,11,11
"bt","bglm",209,0.25,5,100,0,0,0,11,12
"bt","bglm",209,0.375,5,100,0,0,0,9,9
"bt","bglm",209,0.5,5,100,0,0,0,8,8
"bt","bglm",209,0.01,10,100,0,0,0,11,11
"bt","bglm",209,0.0625,10,100,0,0,0,14,15
"bt","bglm",209,0.125,10,100,0,0,0,8,8
"bt","bglm",209,0.25,10,100,0,0,0,12,13
"bt","bglm",209,0.375,10,100,0,0,0,10,10
"bt","bglm",209,0.5,10,100,0,0,0,13,14
"bt","bglm",209,0.01,3,25,0.5,0,0,9,13
"bt","bglm",209,0.0625,3,25,0.5,0,0,9,13
"bt","bglm",209,0.125,3,25,0.5,0,0,8,11
"bt","bglm",209,0.25,3,25,0.5,0,0,6,6
"bt","bglm",209,0.375,3,25,0.5,0,0,9,9
"bt","bglm",209,0.5,3,25,0.5,0,0,13,17
"bt","bglm",209,0.01,5,25,0.5,0,0,5,9
"bt","bglm",209,0.0625,5,25,0.5,0,0,6,7
"bt","bglm",209,0.125,5,25,0.5,0,0,5,7
"bt","bglm",209,0.25,5,25,0.5,0,0,9,11
"bt","bglm",209,0.375,5,25,0.5,0,0,7,7
"bt","bglm",209,0.5,5,25,0.5,0,0,11,14
"bt","bglm",209,0.01,10,25,0.5,0,0,5,13
"bt","bglm",209,0.0625,10,25,0.5,0,0,12,18
"bt","bglm",209,0.125,10,25,0.5,0,0,20,35
"bt","bglm",209,0.25,10,25,0.5,0,0,8,11
"bt","bglm",209,0.375,10,25,0.5,0,0,9,11
"bt","bglm",209,0.5,10,25,0.5,0,0,12,14
"bt","bglm",209,0.01,3,50,0.5,0,0,7,7
"bt","bglm",209,0.0625,3,50,0.5,0,0,7,7
"bt","bglm",209,0.125,3,50,0.5,0,0,12,13
"bt","bglm",209,0.25,3,50,0.5,0,0,12,12
"bt","bglm",209,0.375,3,50,0.5,0,0,10,10
"bt","bglm",209,0.5,3,50,0.5,0,0,11,12
"bt","bglm",209,0.01,5,50,0.5,0,0,10,14
"bt","bglm",209,0.0625,5,50,0.5,0,0,26,33
"bt","bglm",209,0.125,5,50,0.5,0,0,10,14
"bt","bglm",209,0.25,5,50,0.5,0,0,13,18
"bt","bglm",209,0.375,5,50,0.5,0,0,14,16
"bt","bglm",209,0.5,5,50,0.5,0,0,14,16
"bt","bglm",209,0.01,10,50,0.5,0,0,10,22
"bt","bglm",209,0.0625,10,50,0.5,0,0,13,13
"bt","bglm",209,0.125,10,50,0.5,0,0,6,8
"bt","bglm",209,0.25,10,50,0.5,0,0,11,15
"bt","bglm",209,0.375,10,50,0.5,0,0,15,20
"bt","bglm",209,0.5,10,50,0.5,0,0,7,9
"bt","bglm",209,0.01,3,100,0.5,0,0,16,16
"bt","bglm",209,0.0625,3,100,0.5,0,0,12,14
"bt","bglm",209,0.125,3,100,0.5,0,0,8,9
"bt","bglm",209,0.25,3,100,0.5,0,0,11,13
"bt","bglm",209,0.375,3,100,0.5,0,0,11,11
"bt","bglm",209,0.5,3,100,0.5,0,0,5,6
"bt","bglm",209,0.01,5,100,0.5,0,0,15,18
"bt","bglm",209,0.0625,5,100,0.5,0,0,3,4
"bt","bglm",209,0.125,5,100,0.5,0,0,13,17
"bt","bglm",209,0.25,5,100,0.5,0,0,10,10
"bt","bglm",209,0.375,5,100,0.5,0,0,5,7
"bt","bglm",209,0.5,5,100,0.5,0,0,12,12
"bt","bglm",209,0.01,10,100,0.5,0,0,16,25
"bt","bglm",209,0.0625,10,100,0.5,0,0,11,12
"bt","bglm",209,0.125,10,100,0.5,0,0,6,7
"bt","bglm",209,0.25,10,100,0.5,0,0,8,11
"bt","bglm",209,0.375,10,100,0.5,0,0,14,20
"bt","bglm",209,0.5,10,100,0.5,0,0,8,9
"bt","bglm",209,0.01,3,25,0.9,0,0,3,7
"bt","bglm",209,0.0625,3,25,0.9,0,0,15,24
"bt","bglm",209,0.125,3,25,0.9,0,0,11,20
"bt","bglm",209,0.25,3,25,0.9,0,0,12,23
"bt","bglm",209,0.375,3,25,0.9,0,0,10,14
"bt","bglm",209,0.5,3,25,0.9,0,0,13,23
"bt","bglm",209,0.01,5,25,0.9,0,0,5,23
"bt","bglm",209,0.0625,5,25,0.9,0,0,12,33
"bt","bglm",209,0.125,5,25,0.9,0,0,10,23
"bt","bglm",209,0.25,5,25,0.9,0,0,9,21
"bt","bglm",209,0.375,5,25,0.9,0,0,13,28
"bt","bglm",209,0.5,5,25,0.9,0,0,13,32
"bt","bglm",209,0.01,10,25,0.9,0,0,9,61
"bt","bglm",209,0.0625,10,25,0.9,0,0,14,73
"bt","bglm",209,0.125,10,25,0.9,0,0,13,64
"bt","bglm",209,0.25,10,25,0.9,0,0,8,27
"bt","bglm",209,0.375,10,25,0.9,0,0,10,36
"bt","bglm",209,0.5,10,25,0.9,0,0,14,42
"bt","bglm",209,0.01,3,50,0.9,0,0,11,26
"bt","bglm",209,0.0625,3,50,0.9,0,0,13,23
"bt","bglm",209,0.125,3,50,0.9,0,0,17,31
"bt","bglm",209,0.25,3,50,0.9,0,0,14,21
"bt","bglm",209,0.375,3,50,0.9,0,0,10,18
"bt","bglm",209,0.5,3,50,0.9,0,0,11,19
"bt","bglm",209,0.01,5,50,0.9,0,0,5,18
"bt","bglm",209,0.0625,5,50,0.9,0,0,9,25
"bt","bglm",209,0.125,5,50,0.9,0,0,11,28
"bt","bglm",209,0.25,5,50,0.9,0,0,11,23
"bt","bglm",209,0.375,5,50,0.9,0,0,9,21
"bt","bglm",209,0.5,5,50,0.9,0,0,7,16
"bt","bglm",209,0.01,10,50,0.9,0,0,10,79
"bt","bglm",209,0.0625,10,50,0.9,0,0,8,32
"bt","bglm",209,0.125,10,50,0.9,0,0,13,42
"bt","bglm",209,0.25,10,50,0.9,0,0,6,21
"bt","bglm",209,0.375,10,50,0.9,0,0,6,19
"bt","bglm",209,0.5,10,50,0.9,0,0,11,47
"bt","bglm",209,0.01,3,100,0.9,0,0,9,19
"bt","bglm",209,0.0625,3,100,0.9,0,0,7,12
"bt","bglm",209,0.125,3,100,0.9,0,0,11,20
"bt","bglm",209,0.25,3,100,0.9,0,0,14,20
"bt","bglm",209,0.375,3,100,0.9,0,0,8,13
"bt","bglm",209,0.5,3,100,0.9,0,0,16,25
"bt","bglm",209,0.01,5,100,0.9,0,0,17,52
"bt","bglm",209,0.0625,5,100,0.9,0,0,5,14
"bt","bglm",209,0.125,5,100,0.9,0,0,11,27
"bt","bglm",209,0.25,5,100,0.9,0,0,13,34
"bt","bglm",209,0.375,5,100,0.9,0,0,7,15
"bt","bglm",209,0.5,5,100,0.9,0,0,15,33
"bt","bglm",209,0.01,10,100,0.9,0,0,19,73
"bt","bglm",209,0.0625,10,100,0.9,0,0,10,43
"bt","bglm",209,0.125,10,100,0.9,0,0,7,18
"bt","bglm",209,0.25,10,100,0.9,0,0,13,46
"bt","bglm",209,0.375,10,100,0.9,0,0,10,34
"bt","bglm",209,0.5,10,100,0.9,0,0,8,27
"bt","bglm",209,0.01,3,25,0,0,0,8,8
"bt","bglm",209,0.0625,3,25,0,0,0,6,6
"bt","bglm",209,0.125,3,25,0,0,0,15,15
"bt","bglm",209,0.25,3,25,0,0,0,13,13
"bt","bglm",209,0.375,3,25,0,0,0,17,17
"bt","bglm",209,0.5,3,25,0,0,0,12,12
"bt","bglm",209,0.01,5,25,0,0,0,8,8
"bt","bglm",209,0.0625,5,25,0,0,0,12,12
"bt","bglm",209,0.125,5,25,0,0,0,6,6
"bt","bglm",209,0.25,5,25,0,0,0,14,15
"bt","bglm",209,0.375,5,25,0,0,0,14,14
"bt","bglm",209,0.5,5,25,0,0,0,6,7
"bt","bglm",209,0.01,10,25,0,0,0,5,5
"bt","bglm",209,0.0625,10,25,0,0,0,14,14
"bt","bglm",209,0.125,10,25,0,0,0,10,10
"bt","bglm",209,0.25,10,25,0,0,0,7,7
"bt","bglm",209,0.375,10,25,0,0,0,9,9
"bt","bglm",209,0.5,10,25,0,0,0,20,20
"bt","bglm",209,0.01,3,50,0,0,0,11,11
"bt","bglm",209,0.0625,3,50,0,0,0,10,11
"bt","bglm",209,0.125,3,50,0,0,0,11,11
"bt","bglm",209,0.25,3,50,0,0,0,12,12
"bt","bglm",209,0.375,3,50,0,0,0,5,5
"bt","bglm",209,0.5,3,50,0,0,0,12,12
"bt","bglm",209,0.01,5,50,0,0,0,9,9
