"method","model","nsim","pis","nresp","ntrt","corr","nfail","nerror","nreji","nrej"
"bt","glm",185,0.5,10,100,0,0,0,8,8
"bt","glm",185,0.01,3,25,0.5,0,0,1,2
"bt","glm",185,0.0625,3,25,0.5,0,0,15,16
"bt","glm",185,0.125,3,25,0.5,0,0,9,12
"bt","glm",185,0.25,3,25,0.5,0,0,8,8
"bt","glm",185,0.375,3,25,0.5,0,0,7,7
"bt","glm",185,0.5,3,25,0.5,0,0,7,8
"bt","glm",185,0.01,5,25,0.5,0,0,2,3
"bt","glm",185,0.0625,5,25,0.5,0,0,9,11
"bt","glm",185,0.125,5,25,0.5,0,0,6,8
"bt","glm",185,0.25,5,25,0.5,0,0,9,11
"bt","glm",185,0.375,5,25,0.5,0,0,10,12
"bt","glm",185,0.5,5,25,0.5,0,0,12,14
"bt","glm",185,0.01,10,25,0.5,0,0,2,3
"bt","glm",185,0.0625,10,25,0.5,0,0,9,10
"bt","glm",185,0.125,10,25,0.5,0,0,13,24
"bt","glm",185,0.25,10,25,0.5,0,0,9,12
"bt","glm",185,0.375,10,25,0.5,0,0,6,10
"bt","glm",185,0.5,10,25,0.5,0,0,13,20
"bt","glm",185,0.01,3,50,0.5,0,0,6,7
"bt","glm",185,0.0625,3,50,0.5,0,0,8,9
"bt","glm",185,0.125,3,50,0.5,0,0,5,5
"bt","glm",185,0.25,3,50,0.5,0,0,9,12
"bt","glm",185,0.375,3,50,0.5,0,0,10,11
"bt","glm",185,0.5,3,50,0.5,0,0,12,14
"bt","glm",185,0.01,5,50,0.5,0,0,4,5
"bt","glm",185,0.0625,5,50,0.5,0,0,12,13
"bt","glm",185,0.125,5,50,0.5,0,0,11,13
"bt","glm",185,0.25,5,50,0.5,0,0,7,7
"bt","glm",185,0.375,5,50,0.5,0,0,11,15
"bt","glm",185,0.5,5,50,0.5,0,0,12,15
"bt","glm",185,0.01,10,50,0.5,0,0,7,10
"bt","glm",185,0.0625,10,50,0.5,0,0,8,16
"bt","glm",185,0.125,10,50,0.5,0,0,7,10
"bt","glm",185,0.25,10,50,0.5,0,0,12,12
"bt","glm",185,0.375,10,50,0.5,0,0,8,15
"bt","glm",185,0.5,10,50,0.5,0,0,6,6
"bt","glm",185,0.01,3,100,0.5,0,0,13,14
"bt","glm",185,0.0625,3,100,0.5,0,0,6,7
"bt","glm",185,0.125,3,100,0.5,0,0,11,12
"bt","glm",185,0.25,3,100,0.5,0,0,13,14
"bt","glm",185,0.375,3,100,0.5,0,0,6,6
"bt","glm",185,0.5,3,100,0.5,0,0,4,6
"bt","glm",185,0.01,5,100,0.5,0,0,2,3
"bt","glm",185,0.0625,5,100,0.5,0,0,13,13
"bt","glm",185,0.125,5,100,0.5,0,0,16,17
"bt","glm",185,0.25,5,100,0.5,0,0,7,8
"bt","glm",185,0.375,5,100,0.5,0,0,6,8
"bt","glm",185,0.5,5,100,0.5,0,0,17,20
"bt","glm",185,0.01,10,100,0.5,0,0,8,14
"bt","glm",185,0.0625,10,100,0.5,0,0,11,15
"bt","glm",185,0.125,10,100,0.5,0,0,7,10
"bt","glm",185,0.25,10,100,0.5,0,0,11,12
"bt","glm",185,0.375,10,100,0.5,0,0,10,12
"bt","glm",185,0.5,10,100,0.5,0,0,10,14
"bt","glm",185,0.01,3,25,0.9,0,0,1,2
"bt","glm",185,0.0625,3,25,0.9,0,0,21,47
"bt","glm",185,0.125,3,25,0.9,0,0,13,21
"bt","glm",185,0.25,3,25,0.9,0,0,6,7
"bt","glm",185,0.375,3,25,0.9,0,0,7,10
"bt","glm",185,0.5,3,25,0.9,0,0,14,25
"bt","glm",185,0.01,5,25,0.9,0,0,2,5
"bt","glm",185,0.0625,5,25,0.9,0,0,9,32
"bt","glm",185,0.125,5,25,0.9,0,0,14,34
"bt","glm",185,0.25,5,25,0.9,0,0,14,28
"bt","glm",185,0.375,5,25,0.9,0,0,7,16
"bt","glm",185,0.5,5,25,0.9,0,0,12,35
"bt","glm",185,0.01,10,25,0.9,0,0,0,0
"bt","glm",185,0.0625,10,25,0.9,0,0,13,64
"bt","glm",185,0.125,10,25,0.9,0,0,11,32
"bt","glm",185,0.25,10,25,0.9,0,0,12,32
"bt","glm",185,0.375,10,25,0.9,0,0,16,62
"bt","glm",185,0.5,10,25,0.9,0,0,9,25
"bt","glm",185,0.01,3,50,0.9,0,0,4,9
"bt","glm",185,0.0625,3,50,0.9,0,0,14,22
"bt","glm",185,0.125,3,50,0.9,0,0,14,28
"bt","glm",185,0.25,3,50,0.9,0,0,8,15
"bt","glm",185,0.375,3,50,0.9,0,0,6,11
"bt","glm",185,0.5,3,50,0.9,0,0,9,10
"bt","glm",185,0.01,5,50,0.9,0,0,4,13
"bt","glm",185,0.0625,5,50,0.9,0,0,9,18
"bt","glm",185,0.125,5,50,0.9,0,0,9,18
"bt","glm",185,0.25,5,50,0.9,0,0,12,35
"bt","glm",185,0.375,5,50,0.9,0,0,9,13
"bt","glm",185,0.5,5,50,0.9,0,0,11,31
"bt","glm",185,0.01,10,50,0.9,0,0,4,18
"bt","glm",185,0.0625,10,50,0.9,0,0,16,55
"bt","glm",185,0.125,10,50,0.9,0,0,7,17
"bt","glm",185,0.25,10,50,0.9,0,0,12,45
"bt","glm",185,0.375,10,50,0.9,0,0,8,36
"bt","glm",185,0.5,10,50,0.9,0,0,8,15
"bt","glm",185,0.01,3,100,0.9,0,0,7,11
"bt","glm",185,0.0625,3,100,0.9,0,0,7,13
"bt","glm",185,0.125,3,100,0.9,0,0,14,29
"bt","glm",185,0.25,3,100,0.9,0,0,5,6
"bt","glm",185,0.375,3,100,0.9,0,0,7,14
"bt","glm",185,0.5,3,100,0.9,0,0,6,10
"bt","glm",185,0.01,5,100,0.9,0,0,7,13
"bt","glm",185,0.0625,5,100,0.9,0,0,8,17
"bt","glm",185,0.125,5,100,0.9,0,0,9,20
"bt","glm",185,0.25,5,100,0.9,0,0,6,14
"bt","glm",185,0.375,5,100,0.9,0,0,9,21
"bt","glm",185,0.5,5,100,0.9,0,0,7,18
"bt","glm",185,0.01,10,100,0.9,0,0,9,29
"bt","glm",185,0.0625,10,100,0.9,0,0,8,33
"bt","glm",185,0.125,10,100,0.9,0,0,9,47
"bt","glm",185,0.25,10,100,0.9,0,0,6,27
"bt","glm",185,0.375,10,100,0.9,0,0,8,25
"bt","glm",185,0.5,10,100,0.9,0,0,9,32
"bt","glm",185,0.01,3,25,0,0,0,1,1
"bt","glm",185,0.0625,3,25,0,0,0,14,14
"bt","glm",185,0.125,3,25,0,0,0,10,10
"bt","glm",185,0.25,3,25,0,0,0,7,7
"bt","glm",185,0.375,3,25,0,0,0,17,18
"bt","glm",185,0.5,3,25,0,0,0,10,10
"bt","glm",185,0.01,5,25,0,0,0,0,0
"bt","glm",185,0.0625,5,25,0,0,0,9,9
"bt","glm",185,0.125,5,25,0,0,0,13,14
"bt","glm",185,0.25,5,25,0,0,0,9,9
"bt","glm",185,0.375,5,25,0,0,0,7,7
"bt","glm",185,0.5,5,25,0,0,0,9,9
"bt","glm",185,0.01,10,25,0,0,0,1,1
"bt","glm",185,0.0625,10,25,0,0,0,8,8
"bt","glm",185,0.125,10,25,0,0,0,6,6
"bt","glm",185,0.25,10,25,0,0,0,14,14
"bt","glm",185,0.375,10,25,0,0,0,10,10
"bt","glm",185,0.5,10,25,0,0,0,14,14
"bt","glm",185,0.01,3,50,0,0,0,2,2
"bt","glm",185,0.0625,3,50,0,0,0,9,9
"bt","glm",185,0.125,3,50,0,0,0,8,8
"bt","glm",185,0.25,3,50,0,0,0,7,7
"bt","glm",185,0.375,3,50,0,0,0,8,8
"bt","glm",185,0.5,3,50,0,0,0,9,9
"bt","glm",185,0.01,5,50,0,0,0,9,9
"bt","glm",185,0.0625,5,50,0,0,0,9,9
"bt","glm",185,0.125,5,50,0,0,0,9,9
"bt","glm",185,0.25,5,50,0,0,0,11,11
"bt","glm",185,0.375,5,50,0,0,0,12,12
"bt","glm",185,0.5,5,50,0,0,0,1,1
"bt","glm",185,0.01,10,50,0,0,0,4,4
"bt","glm",185,0.0625,10,50,0,0,0,3,3
"bt","glm",185,0.125,10,50,0,0,0,16,16
"bt","glm",185,0.25,10,50,0,0,0,11,11
"bt","glm",185,0.375,10,50,0,0,0,7,8
"bt","glm",185,0.5,10,50,0,0,0,11,11
"bt","glm",185,0.01,3,100,0,0,0,13,13
"bt","glm",185,0.0625,3,100,0,0,0,8,8
"bt","glm",185,0.125,3,100,0,0,0,10,10
"bt","glm",185,0.25,3,100,0,0,0,11,11
"bt","glm",185,0.375,3,100,0,0,0,9,9
"bt","glm",185,0.5,3,100,0,0,0,9,9
"bt","glm",185,0.01,5,100,0,0,0,11,11
"bt","glm",185,0.0625,5,100,0,0,0,7,7
"bt","glm",185,0.125,5,100,0,0,0,6,6
"bt","glm",185,0.25,5,100,0,0,0,14,14
"bt","glm",185,0.375,5,100,0,0,0,10,10
"bt","glm",185,0.5,5,100,0,0,0,7,7
"bt","glm",185,0.01,10,100,0,0,0,14,15
"bt","glm",185,0.0625,10,100,0,0,0,10,10
"bt","glm",185,0.125,10,100,0,0,0,4,4
"bt","glm",185,0.25,10,100,0,0,0,11,12
"bt","glm",185,0.375,10,100,0,0,0,6,6
"bt","glm",185,0.5,10,100,0,0,0,6,6
"bt","glm",185,0.01,3,25,0.5,0,0,3,3
"bt","glm",185,0.0625,3,25,0.5,0,0,20,24
"bt","glm",185,0.125,3,25,0.5,0,0,5,5
"bt","glm",185,0.25,3,25,0.5,0,0,9,11
"bt","glm",185,0.375,3,25,0.5,0,0,12,12
"bt","glm",185,0.5,3,25,0.5,0,0,9,12
"bt","glm",185,0.01,5,25,0.5,0,0,3,3
"bt","glm",185,0.0625,5,25,0.5,0,0,7,9
"bt","glm",185,0.125,5,25,0.5,0,0,6,7
"bt","glm",185,0.25,5,25,0.5,0,0,15,17
"bt","glm",185,0.375,5,25,0.5,0,0,8,12
"bt","glm",185,0.5,5,25,0.5,0,0,10,10
"bt","glm",185,0.01,10,25,0.5,0,0,2,2
"bt","glm",185,0.0625,10,25,0.5,0,0,16,18
"bt","glm",185,0.125,10,25,0.5,0,0,7,7
"bt","glm",185,0.25,10,25,0.5,0,0,13,17
"bt","glm",185,0.375,10,25,0.5,0,0,2,2
"bt","glm",185,0.5,10,25,0.5,0,0,12,14
"bt","glm",185,0.01,3,50,0.5,0,0,2,3
"bt","glm",185,0.0625,3,50,0.5,0,0,5,5
"bt","glm",185,0.125,3,50,0.5,0,0,8,8
"bt","glm",185,0.25,3,50,0.5,0,0,5,7
"bt","glm",185,0.375,3,50,0.5,0,0,9,11
"bt","glm",185,0.5,3,50,0.5,0,0,16,19
"bt","glm",185,0.01,5,50,0.5,0,0,4,5
"bt","glm",185,0.0625,5,50,0.5,0,0,9,11
"bt","glm",185,0.125,5,50,0.5,0,0,9,13
"bt","glm",185,0.25,5,50,0.5,0,0,11,15
"bt","glm",185,0.375,5,50,0.5,0,0,9,14
"bt","glm",185,0.5,5,50,0.5,0,0,6,8
"bt","glm",185,0.01,10,50,0.5,0,0,3,6
"bt","glm",185,0.0625,10,50,0.5,0,0,12,18
"bt","glm",185,0.125,10,50,0.5,0,0,7,8
"bt","glm",185,0.25,10,50,0.5,0,0,11,14
"bt","glm",185,0.375,10,50,0.5,0,0,7,8
"bt","glm",185,0.5,10,50,0.5,0,0,12,13
"bt","glm",185,0.01,3,100,0.5,0,0,8,11
"bt","glm",185,0.0625,3,100,0.5,0,0,11,13
"bt","glm",185,0.125,3,100,0.5,0,0,13,13
"bt","glm",185,0.25,3,100,0.5,0,0,12,13
"bt","glm",185,0.375,3,100,0.5,0,0,7,7
"bt","glm",185,0.5,3,100,0.5,0,0,11,13
"bt","glm",185,0.01,5,100,0.5,0,0,5,5
"bt","glm",185,0.0625,5,100,0.5,0,0,10,12
"bt","glm",185,0.125,5,100,0.5,0,0,12,14
"bt","glm",185,0.25,5,100,0.5,0,0,11,15
"bt","glm",185,0.375,5,100,0.5,0,0,8,11
"bt","glm",185,0.5,5,100,0.5,0,0,12,14
"bt","glm",185,0.01,10,100,0.5,0,0,9,16
"bt","glm",185,0.0625,10,100,0.5,0,0,12,17
"bt","glm",185,0.125,10,100,0.5,0,0,10,10
"bt","glm",185,0.25,10,100,0.5,0,0,9,13
"bt","glm",185,0.375,10,100,0.5,0,0,8,9
"bt","glm",185,0.5,10,100,0.5,0,0,14,22
"bt","glm",185,0.01,3,25,0.9,0,0,0,0
"bt","glm",185,0.0625,3,25,0.9,0,0,9,18
"bt","glm",185,0.125,3,25,0.9,0,0,4,9
"bt","glm",185,0.25,3,25,0.9,0,0,6,11
"bt","glm",185,0.375,3,25,0.9,0,0,9,18
"bt","glm",185,0.5,3,25,0.9,0,0,7,11
"bt","glm",185,0.01,5,25,0.9,0,0,4,16
"bt","glm",185,0.0625,5,25,0.9,0,0,11,23
"bt","glm",185,0.125,5,25,0.9,0,0,17,50
"bt","glm",185,0.25,5,25,0.9,0,0,11,31
"bt","glm",185,0.375,5,25,0.9,0,0,12,33
"bt","glm",185,0.5,5,25,0.9,0,0,12,27
"bt","glm",185,0.01,10,25,0.9,0,0,2,15
"bt","glm",185,0.0625,10,25,0.9,0,0,14,58
"bt","glm",185,0.125,10,25,0.9,0,0,11,58
"bt","glm",185,0.25,10,25,0.9,0,0,9,39
"bt","glm",185,0.375,10,25,0.9,0,0,9,35
"bt","glm",185,0.5,10,25,0.9,0,0,8,31
"bt","glm",185,0.01,3,50,0.9,0,0,3,6
"bt","glm",185,0.0625,3,50,0.9,0,0,3,6
"bt","glm",185,0.125,3,50,0.9,0,0,6,11
"bt","glm",185,0.25,3,50,0.9,0,0,12,21
"bt","glm",185,0.375,3,50,0.9,0,0,13,21
"bt","glm",185,0.5,3,50,0.9,0,0,9,17
"bt","glm",185,0.01,5,50,0.9,0,0,1,4
"bt","glm",185,0.0625,5,50,0.9,0,0,7,25
"bt","glm",185,0.125,5,50,0.9,0,0,6,14
"bt","glm",185,0.25,5,50,0.9,0,0,8,19
"bt","glm",185,0.375,5,50,0.9,0,0,7,10
"bt","glm",185,0.5,5,50,0.9,0,0,12,24
"bt","glm",185,0.01,10,50,0.9,0,0,4,32
"bt","glm",185,0.0625,10,50,0.9,0,0,11,50
"bt","glm",185,0.125,10,50,0.9,0,0,9,29
"bt","glm",185,0.25,10,50,0.9,0,0,8,33
"bt","glm",185,0.375,10,50,0.9,0,0,5,9
"bt","glm",185,0.5,10,50,0.9,0,0,10,31
"bt","glm",185,0.01,3,100,0.9,0,0,9,18
"bt","glm",185,0.0625,3,100,0.9,0,0,12,20
"bt","glm",185,0.125,3,100,0.9,0,0,6,8
"bt","glm",185,0.25,3,100,0.9,0,0,5,9
"bt","glm",185,0.375,3,100,0.9,0,0,6,12
"bt","glm",185,0.5,3,100,0.9,0,0,12,21
"bt","glm",185,0.01,5,100,0.9,0,0,7,18
"bt","glm",185,0.0625,5,100,0.9,0,0,15,38
"bt","glm",185,0.125,5,100,0.9,0,0,10,25
"bt","glm",185,0.25,5,100,0.9,0,0,8,18
"bt","glm",185,0.375,5,100,0.9,0,0,7,12
"bt","glm",185,0.5,5,100,0.9,0,0,8,12
"bt","glm",185,0.01,10,100,0.9,0,0,9,58
"bt","glm",185,0.0625,10,100,0.9,0,0,13,43
"bt","glm",185,0.125,10,100,0.9,0,0,8,30
"bt","glm",185,0.25,10,100,0.9,0,0,15,59
"bt","glm",185,0.375,10,100,0.9,0,0,7,33
"bt","glm",185,0.5,10,100,0.9,0,0,12,41
"bt","glm",185,0.01,3,25,0,0,0,1,1
"bt","glm",185,0.0625,3,25,0,0,0,9,9
"bt","glm",185,0.125,3,25,0,0,0,10,10
"bt","glm",185,0.25,3,25,0,0,0,15,15
"bt","glm",185,0.375,3,25,0,0,0,9,9
"bt","glm",185,0.5,3,25,0,0,0,8,8
"bt","glm",185,0.01,5,25,0,0,0,1,1
"bt","glm",185,0.0625,5,25,0,0,0,11,12
"bt","glm",185,0.125,5,25,0,0,0,10,10
"bt","glm",185,0.25,5,25,0,0,0,9,9
"bt","glm",185,0.375,5,25,0,0,0,7,7
"bt","glm",185,0.5,5,25,0,0,0,9,9
"bt","glm",185,0.01,10,25,0,0,0,3,3
"bt","glm",185,0.0625,10,25,0,0,0,13,13
"bt","glm",185,0.125,10,25,0,0,0,14,14
"bt","glm",185,0.25,10,25,0,0,0,7,7
"bt","glm",185,0.375,10,25,0,0,0,11,11
"bt","glm",185,0.5,10,25,0,0,0,9,9
"bt","glm",185,0.01,3,50,0,0,0,5,5
"bt","glm",185,0.0625,3,50,0,0,0,6,6
"bt","glm",185,0.125,3,50,0,0,0,11,11
"bt","glm",185,0.25,3,50,0,0,0,11,11
"bt","glm",185,0.375,3,50,0,0,0,5,5
"bt","glm",185,0.5,3,50,0,0,0,7,7
"bt","glm",185,0.01,5,50,0,0,0,5,5
"bt","glm",185,0.0625,5,50,0,0,0,10,10
"bt","glm",185,0.125,5,50,0,0,0,14,14
"bt","glm",185,0.25,5,50,0,0,0,15,15
"bt","glm",185,0.375,5,50,0,0,0,11,11
"bt","glm",185,0.5,5,50,0,0,0,6,6
"bt","glm",185,0.01,10,50,0,0,0,6,6
"bt","glm",185,0.0625,10,50,0,0,0,8,8
"bt","glm",185,0.125,10,50,0,0,0,10,10
"bt","glm",185,0.25,10,50,0,0,0,10,10
"bt","glm",185,0.375,10,50,0,0,0,6,6
"bt","glm",185,0.5,10,50,0,0,0,11,11
"bt","glm",185,0.01,3,100,0,0,0,4,5
"bt","glm",185,0.0625,3,100,0,0,0,12,12
"bt","glm",185,0.125,3,100,0,0,0,9,9
"bt","glm",185,0.25,3,100,0,0,0,5,5
"bt","glm",185,0.375,3,100,0,0,0,4,4
"bt","glm",185,0.5,3,100,0,0,0,16,16
"bt","glm",185,0.01,5,100,0,0,0,6,6
"bt","glm",185,0.0625,5,100,0,0,0,11,11
"bt","glm",185,0.125,5,100,0,0,0,10,10
"bt","glm",185,0.25,5,100,0,0,0,3,3
"bt","glm",185,0.375,5,100,0,0,0,8,8
"bt","glm",185,0.5,5,100,0,0,0,13,13
"bt","glm",185,0.01,10,100,0,0,0,8,8
"bt","glm",185,0.0625,10,100,0,0,0,6,6
"bt","glm",185,0.125,10,100,0,0,0,11,12
"bt","glm",185,0.25,10,100,0,0,0,7,7
"bt","glm",185,0.375,10,100,0,0,0,7,9
"bt","glm",185,0.5,10,100,0,0,0,8,9
"bt","glm",185,0.01,3,25,0.5,0,0,0,0
"bt","glm",185,0.0625,3,25,0.5,0,0,15,18
"bt","glm",185,0.125,3,25,0.5,0,0,14,16
"bt","glm",185,0.25,3,25,0.5,0,0,15,17
"bt","glm",185,0.375,3,25,0.5,0,0,13,15
"bt","glm",185,0.5,3,25,0.5,0,0,10,11
"bt","glm",185,0.01,5,25,0.5,0,0,1,3
"bt","glm",185,0.0625,5,25,0.5,0,0,12,14
"bt","glm",185,0.125,5,25,0.5,0,0,15,19
"bt","glm",185,0.25,5,25,0.5,0,0,16,21
"bt","glm",185,0.375,5,25,0.5,0,0,11,13
"bt","glm",185,0.5,5,25,0.5,0,0,5,7
"bt","glm",185,0.01,10,25,0.5,0,0,5,7
"bt","glm",185,0.0625,10,25,0.5,0,0,11,15
"bt","glm",185,0.125,10,25,0.5,0,0,13,15
"bt","glm",185,0.25,10,25,0.5,0,0,7,12
"bt","glm",185,0.375,10,25,0.5,0,0,10,12
"bt","glm",185,0.5,10,25,0.5,0,0,13,15
"bt","glm",185,0.01,3,50,0.5,0,0,4,4
"bt","glm",185,0.0625,3,50,0.5,0,0,7,7
"bt","glm",185,0.125,3,50,0.5,0,0,10,11
"bt","glm",185,0.25,3,50,0.5,0,0,7,7
"bt","glm",185,0.375,3,50,0.5,0,0,3,3
"bt","glm",185,0.5,3,50,0.5,0,0,7,8
"bt","glm",185,0.01,5,50,0.5,0,0,2,2
"bt","glm",185,0.0625,5,50,0.5,0,0,6,7
"bt","glm",185,0.125,5,50,0.5,0,0,13,18
"bt","glm",185,0.25,5,50,0.5,0,0,12,17
"bt","glm",185,0.375,5,50,0.5,0,0,10,16
"bt","glm",185,0.5,5,50,0.5,0,0,14,16
"bt","glm",185,0.01,10,50,0.5,0,0,3,3
"bt","glm",185,0.0625,10,50,0.5,0,0,12,20
"bt","glm",185,0.125,10,50,0.5,0,0,9,9
"bt","glm",185,0.25,10,50,0.5,0,0,6,7
"bt","glm",185,0.375,10,50,0.5,0,0,10,12
"bt","glm",185,0.5,10,50,0.5,0,0,15,24
"bt","glm",185,0.01,3,100,0.5,0,0,10,11
"bt","glm",185,0.0625,3,100,0.5,0,0,10,11
"bt","glm",185,0.125,3,100,0.5,0,0,12,14
"bt","glm",185,0.25,3,100,0.5,0,0,12,17
"bt","glm",185,0.375,3,100,0.5,0,0,6,9
"bt","glm",185,0.5,3,100,0.5,0,0,9,10
"bt","glm",185,0.01,5,100,0.5,0,0,5,6
"bt","glm",185,0.0625,5,100,0.5,0,0,12,16
"bt","glm",185,0.125,5,100,0.5,0,0,5,8
"bt","glm",185,0.25,5,100,0.5,0,0,10,11
"bt","glm",185,0.375,5,100,0.5,0,0,14,16
"bt","glm",185,0.5,5,100,0.5,0,0,14,21
"bt","glm",185,0.01,10,100,0.5,0,0,11,16
"bt","glm",185,0.0625,10,100,0.5,0,0,12,18
"bt","glm",185,0.125,10,100,0.5,0,0,8,10
"bt","glm",185,0.25,10,100,0.5,0,0,9,10
"bt","glm",185,0.375,10,100,0.5,0,0,12,18
"bt","glm",185,0.5,10,100,0.5,0,0,8,10
"bt","glm",185,0.01,3,25,0.9,0,0,1,2
"bt","glm",185,0.0625,3,25,0.9,0,0,15,30
"bt","glm",185,0.125,3,25,0.9,0,0,9,17
"bt","glm",185,0.25,3,25,0.9,0,0,9,11
"bt","glm",185,0.375,3,25,0.9,0,0,6,11
"bt","glm",185,0.5,3,25,0.9,0,0,9,17
"bt","glm",185,0.01,5,25,0.9,0,0,1,4
"bt","glm",185,0.0625,5,25,0.9,0,0,13,39
"bt","glm",185,0.125,5,25,0.9,0,0,7,18
"bt","glm",185,0.25,5,25,0.9,0,0,13,45
"bt","glm",185,0.375,5,25,0.9,0,0,9,14
"bt","glm",185,0.5,5,25,0.9,0,0,12,27
"bt","glm",185,0.01,10,25,0.9,0,0,1,9
"bt","glm",185,0.0625,10,25,0.9,0,0,8,30
"bt","glm",185,0.125,10,25,0.9,0,0,11,40
"bt","glm",185,0.25,10,25,0.9,0,0,8,46
"bt","glm",185,0.375,10,25,0.9,0,0,10,35
"bt","glm",185,0.5,10,25,0.9,0,0,8,25
"bt","glm",185,0.01,3,50,0.9,0,0,2,5
"bt","glm",185,0.0625,3,50,0.9,0,0,10,19
"bt","glm",185,0.125,3,50,0.9,0,0,9,13
"bt","glm",185,0.25,3,50,0.9,0,0,10,18
"bt","glm",185,0.375,3,50,0.9,0,0,11,20
"bt","glm",185,0.5,3,50,0.9,0,0,4,8
"bt","glm",185,0.01,5,50,0.9,0,0,3,12
"bt","glm",185,0.0625,5,50,0.9,0,0,17,32
"bt","glm",185,0.125,5,50,0.9,0,0,12,26
"bt","glm",185,0.25,5,50,0.9,0,0,16,36
"bt","glm",185,0.375,5,50,0.9,0,0,10,25
"bt","glm",185,0.5,5,50,0.9,0,0,4,11
"bt","glm",185,0.01,10,50,0.9,0,0,4,31
"bt","glm",185,0.0625,10,50,0.9,0,0,9,39
"bt","glm",185,0.125,10,50,0.9,0,0,7,41
"bt","glm",185,0.25,10,50,0.9,0,0,7,29
"bt","glm",185,0.375,10,50,0.9,0,0,10,34
"bt","glm",185,0.5,10,50,0.9,0,0,7,20
"bt","glm",185,0.01,3,100,0.9,0,0,9,16
"bt","glm",185,0.0625,3,100,0.9,0,0,12,22
"bt","glm",185,0.125,3,100,0.9,0,0,17,27
"bt","glm",185,0.25,3,100,0.9,0,0,8,13
"bt","glm",185,0.375,3,100,0.9,0,0,9,16
"bt","glm",185,0.5,3,100,0.9,0,0,7,15
"bt","glm",185,0.01,5,100,0.9,0,0,7,20
"bt","glm",185,0.0625,5,100,0.9,0,0,8,25
"bt","glm",185,0.125,5,100,0.9,0,0,10,28
"bt","glm",185,0.25,5,100,0.9,0,0,9,21
"bt","glm",185,0.375,5,100,0.9,0,0,12,20
"bt","glm",185,0.5,5,100,0.9,0,0,10,19
"bt","glm",185,0.01,10,100,0.9,0,0,8,29
"bt","glm",185,0.0625,10,100,0.9,0,0,4,15
"bt","glm",185,0.125,10,100,0.9,0,0,11,36
"bt","glm",185,0.25,10,100,0.9,0,0,3,9
"bt","glm",185,0.375,10,100,0.9,0,0,9,40
"bt","glm",185,0.5,10,100,0.9,0,0,15,60
"bt","glm",185,0.01,3,25,0,0,0,1,1
"bt","glm",185,0.0625,3,25,0,0,0,9,9
"bt","glm",185,0.125,3,25,0,0,0,9,9
"bt","glm",185,0.25,3,25,0,0,0,4,4
"bt","glm",185,0.375,3,25,0,0,0,11,13
"bt","glm",185,0.5,3,25,0,0,0,9,9
"bt","glm",185,0.01,5,25,0,0,0,4,4
"bt","glm",185,0.0625,5,25,0,0,0,12,12
"bt","glm",185,0.125,5,25,0,0,0,10,10
"bt","glm",185,0.25,5,25,0,0,0,17,18
"bt","glm",185,0.375,5,25,0,0,0,12,12
"bt","glm",185,0.5,5,25,0,0,0,4,4
"bt","glm",185,0.01,10,25,0,0,0,2,2
"bt","glm",185,0.0625,10,25,0,0,0,12,12
"bt","glm",185,0.125,10,25,0,0,0,10,10
"bt","glm",185,0.25,10,25,0,0,0,8,8
"bt","glm",185,0.375,10,25,0,0,0,6,8
"bt","glm",185,0.5,10,25,0,0,0,3,3
"bt","glm",185,0.01,3,50,0,0,0,5,5
"bt","glm",185,0.0625,3,50,0,0,0,10,11
"bt","glm",185,0.125,3,50,0,0,0,7,7
"bt","glm",185,0.25,3,50,0,0,0,8,8
"bt","glm",185,0.375,3,50,0,0,0,11,11
"bt","glm",185,0.5,3,50,0,0,0,6,6
"bt","glm",185,0.01,5,50,0,0,0,4,4
"bt","glm",185,0.0625,5,50,0,0,0,18,18
"bt","glm",185,0.125,5,50,0,0,0,8,8
"bt","glm",185,0.25,5,50,0,0,0,11,11
"bt","glm",185,0.375,5,50,0,0,0,13,15
"bt","glm",185,0.5,5,50,0,0,0,9,9
"bt","glm",185,0.01,10,50,0,0,0,5,5
"bt","glm",185,0.0625,10,50,0,0,0,7,7
"bt","glm",185,0.125,10,50,0,0,0,9,9
"bt","glm",185,0.25,10,50,0,0,0,9,9
"bt","glm",185,0.375,10,50,0,0,0,9,9
"bt","glm",185,0.5,10,50,0,0,0,12,13
"bt","glm",185,0.01,3,100,0,0,0,10,10
"bt","glm",185,0.0625,3,100,0,0,0,8,8
"bt","glm",185,0.125,3,100,0,0,0,11,12
"bt","glm",185,0.25,3,100,0,0,0,5,5
"bt","glm",185,0.375,3,100,0,0,0,9,9
"bt","glm",185,0.5,3,100,0,0,0,7,7
"bt","glm",185,0.01,5,100,0,0,0,8,8
"bt","glm",185,0.0625,5,100,0,0,0,8,8
"bt","glm",185,0.125,5,100,0,0,0,10,10
"bt","glm",185,0.25,5,100,0,0,0,8,8
"bt","glm",185,0.375,5,100,0,0,0,6,6
"bt","glm",185,0.5,5,100,0,0,0,6,6
"bt","glm",185,0.01,10,100,0,0,0,6,7
"bt","glm",185,0.0625,10,100,0,0,0,7,7
"bt","glm",185,0.125,10,100,0,0,0,13,13
"bt","glm",185,0.25,10,100,0,0,0,7,7
"bt","glm",185,0.375,10,100,0,0,0,13,13
"bt","glm",185,0.5,10,100,0,0,0,13,15
"bt","glm",185,0.01,3,25,0.5,0,0,2,3
"bt","glm",185,0.0625,3,25,0.5,0,0,12,16
