"","method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor","X"
"160","bt","bglm",1667,25,0.5,0,1667,66,63,1604,1,1,0,124
"161","bonf","glm",1667,50,0.5,0,1667,21,20,1647,0,0,0,125
"162","bt","glm",1667,50,0.5,0,1667,72,68,1599,0,0,0,126
"163","bonf","bglm",1667,50,0.5,0,1667,6,6,1661,0,0,0,127
"164","bt","bglm",1667,50,0.5,0,1667,86,75,1592,0,0,0,128
"165","bonf","glm",1667,25,0.5,0,1667,8,8,1659,0,0,0,129
"166","bt","glm",1667,25,0.5,0,1667,81,70,1597,0,0,0,130
"167","bonf","bglm",1667,25,0.5,0,1667,5,4,1663,0,0,0,131
"168","bt","bglm",1667,25,0.5,0,1667,74,60,1607,0,0,0,132
"169","bonf","glm",1667,50,0.5,0,1667,8,8,1659,0,0,0,133
"170","bt","glm",1667,50,0.5,0,1667,111,90,1577,0,0,0,134
"171","bonf","bglm",1667,50,0.5,0,1667,8,8,1659,0,0,0,135
"172","bt","bglm",1667,50,0.5,0,1667,79,72,1595,2,1,0,136
"173","bonf","glm",1667,25,0.5,0,1667,5,5,1662,0,0,0,137
"174","bt","glm",1667,25,0.5,0,1667,82,72,1595,0,0,0,138
"175","bonf","bglm",1667,25,0.5,0,1667,5,5,1662,0,0,0,139
"176","bt","bglm",1667,25,0.5,0,1667,80,73,1594,0,0,0,140
"177","bonf","glm",1667,50,0.5,0,1667,14,14,1653,0,0,0,141
"178","bt","glm",1667,50,0.5,0,1667,111,94,1573,0,0,0,142
"179","bonf","bglm",1667,50,0.5,0,1667,8,7,1660,0,0,0,143
"180","bt","bglm",1667,50,0.5,0,1667,64,56,1611,0,0,0,144
"181","mmm","glm",10000,25,0,0,9242,1,1,757,0,0,0,145
"182","mmm","glm",10000,50,0,0,8912,8,8,1080,0,0,0,146
"183","mmm","glm",10000,25,0.5,0,7637,20,18,2345,0,0,0,147
"184","mmm","glm",10000,50,0.5,0,7196,32,31,2773,0,0,0,148
"185","mmm","glm",10000,25,0.9,0,4643,99,68,5289,0,0,0,149
"186","mmm","glm",10000,50,0.9,0,4574,137,100,5326,0,0,0,150
