"method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"bonf","bglm",1000,25,0.5,0,0,5,5,995,0,0,0
"bt","bglm",1000,25,0.5,0,0,30,24,976,0,0,0
"bonf","glm",1000,50,0.5,0,0,30,27,973,0,0,0
"bt","glm",1000,50,0.5,0,0,67,55,945,0,0,0
"bonf","bglm",1000,50,0.5,0,0,14,12,988,0,0,0
"bt","bglm",1000,50,0.5,0,0,37,33,967,0,0,0
"bonf","glm",1000,25,0.9,0,0,11,6,994,0,0,0
"bt","glm",1000,25,0.9,0,0,81,44,956,0,0,0
"bonf","bglm",1000,25,0.9,0,0,1,1,999,0,0,0
"bt","bglm",1000,25,0.9,0,0,44,24,976,0,0,0
"bonf","glm",1000,50,0.9,0,0,23,15,985,0,0,0
"bt","glm",1000,50,0.9,0,0,89,55,945,0,0,0
"bonf","bglm",1000,50,0.9,0,0,10,7,993,0,0,0
"bt","bglm",1000,50,0.9,0,0,81,38,962,0,0,0
"mmm","glm",10000,25,0,0,6681,17,17,3302,0,0,0
"mmm","glm",10000,50,0,0,8048,24,22,1930,0,0,0
"mmm","glm",10000,25,0.5,0,5055,56,53,4892,0,0,0
"mmm","glm",10000,50,0.5,0,6543,55,51,3406,0,0,0
"mmm","glm",10000,25,0.9,0,2982,187,117,6901,0,0,0
"mmm","glm",10000,50,0.9,0,4227,224,138,5635,0,0,0
