"method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"bonf","glm",1000,50,0.9,0,1000,3,3,997,0,0,0
"bt","glm",1000,50,0.9,0,1000,69,47,953,0,0,0
"bonf","bglm",1000,50,0.9,0,1000,1,1,999,0,0,0
"bt","bglm",1000,50,0.9,0,1000,77,53,947,23,7,0
"bonf","glm",1000,25,0,0,1000,5,5,995,0,0,0
"bt","glm",1000,25,0,0,1000,62,55,945,0,0,0
"bonf","bglm",1000,25,0,0,1000,2,2,998,0,0,0
"bt","bglm",1000,25,0,0,1000,40,36,964,0,0,0
"bonf","glm",1000,50,0,0,1000,7,7,993,0,0,0
"bt","glm",1000,50,0,0,1000,64,59,941,0,0,0
"bonf","bglm",1000,50,0,0,1000,4,4,996,0,0,0
"bt","bglm",1000,50,0,0,1000,45,40,960,7,7,0
"bonf","glm",1000,25,0.5,0,1000,11,10,990,0,0,0
"bt","glm",1000,25,0.5,0,1000,70,58,942,0,0,0
"bonf","bglm",1000,25,0.5,0,1000,8,8,992,0,0,0
"bt","bglm",1000,25,0.5,0,1000,48,40,960,1,1,0
"bonf","glm",1000,50,0.5,0,1000,7,6,994,0,0,0
"bt","glm",1000,50,0.5,0,1000,55,49,951,0,0,0
"bonf","bglm",1000,50,0.5,0,1000,6,6,994,0,0,0
"bt","bglm",1000,50,0.5,0,1000,48,44,956,12,8,0
"bonf","glm",1000,25,0.9,0,1000,4,3,997,0,0,0
"bt","glm",1000,25,0.9,0,1000,76,52,948,0,0,0
"bonf","bglm",1000,25,0.9,0,1000,6,5,995,0,0,0
"bt","bglm",1000,25,0.9,0,1000,54,37,963,0,0,0
"bonf","glm",1000,50,0.9,0,1000,5,3,997,0,0,0
"bt","glm",1000,50,0.9,0,1000,76,49,951,0,0,0
"bonf","bglm",1000,50,0.9,0,1000,2,1,999,0,0,0
"bt","bglm",1000,50,0.9,0,1000,47,37,963,17,6,0
"bonf","glm",1000,25,0,0,1000,4,4,996,0,0,0
"bt","glm",1000,25,0,0,1000,54,47,953,0,0,0
"bonf","bglm",1000,25,0,0,1000,2,2,998,0,0,0
"bt","bglm",1000,25,0,0,1000,33,32,968,2,2,0
"bonf","glm",1000,50,0,0,1000,10,10,990,0,0,0
"bt","glm",1000,50,0,0,1000,59,53,947,0,0,0
"bonf","bglm",1000,50,0,0,1000,7,7,993,0,0,0
"bt","bglm",1000,50,0,0,1000,49,45,955,6,6,0
"bonf","glm",1000,25,0.5,0,1000,5,5,995,0,0,0
"bt","glm",1000,25,0.5,0,1000,69,63,937,0,0,0
"bonf","bglm",1000,25,0.5,0,1000,3,3,997,0,0,0
"bt","bglm",1000,25,0.5,0,1000,35,33,967,0,0,0
"bonf","glm",1000,50,0.5,0,1000,8,8,992,0,0,0
"bt","glm",1000,50,0.5,0,1000,73,58,942,0,0,0
"bonf","bglm",1000,50,0.5,0,1000,4,4,996,0,0,0
"bt","bglm",1000,50,0.5,0,1000,44,37,963,8,8,0
"bonf","glm",1000,25,0.9,0,1000,4,4,996,0,0,0
"bt","glm",1000,25,0.9,0,1000,64,46,954,0,0,0
"bonf","bglm",1000,25,0.9,0,1000,1,1,999,0,0,0
"bt","bglm",1000,25,0.9,0,1000,69,46,954,0,0,0
"bonf","glm",1000,50,0.9,0,1000,6,6,994,0,0,0
"bt","glm",1000,50,0.9,0,1000,80,51,949,0,0,0
"bonf","bglm",1000,50,0.9,0,1000,1,1,999,0,0,0
"bt","bglm",1000,50,0.9,0,1000,48,35,965,30,8,0
"mmm","glm",10000,25,0,0,9297,2,2,701,0,0,0
"mmm","glm",10000,50,0,0,8616,13,11,1373,0,0,0
"mmm","glm",10000,25,0.5,0,8143,12,10,1847,0,0,0
"mmm","glm",10000,50,0.5,0,6987,22,20,2993,0,0,0
"mmm","glm",10000,25,0.9,0,5219,85,62,4719,0,0,0
"mmm","glm",10000,50,0.9,0,4701,146,99,5200,0,0,0
