"","method","model","nsim","pis","nresp","ntrt","corr","nfail","nerror","nreji","nrej"
"3467","bt","bglm",209,0.375,5,25,0.5,0,0,8,9
"3468","bt","bglm",209,0.5,5,25,0.5,0,0,9,9
"3469","bt","bglm",209,0.01,10,25,0.5,0,0,7,20
"3470","bt","bglm",209,0.0625,10,25,0.5,0,0,13,21
"3471","bt","bglm",209,0.125,10,25,0.5,0,0,13,18
"3472","bt","bglm",209,0.25,10,25,0.5,0,0,10,10
"3473","bt","bglm",209,0.375,10,25,0.5,0,0,9,21
"3474","bt","bglm",209,0.5,10,25,0.5,0,0,17,18
"3475","bt","bglm",209,0.01,3,50,0.5,0,0,10,12
"3476","bt","bglm",209,0.0625,3,50,0.5,0,0,8,8
"3477","bt","bglm",209,0.125,3,50,0.5,0,0,13,16
"3478","bt","bglm",209,0.25,3,50,0.5,0,0,10,10
"3479","bt","bglm",209,0.375,3,50,0.5,0,0,5,6
"3480","bt","bglm",209,0.5,3,50,0.5,0,0,5,5
"3481","bt","bglm",209,0.01,5,50,0.5,0,0,13,20
"3482","bt","bglm",209,0.0625,5,50,0.5,0,0,8,12
"3483","bt","bglm",209,0.125,5,50,0.5,0,0,14,16
"3484","bt","bglm",209,0.25,5,50,0.5,0,0,5,5
"3485","bt","bglm",209,0.375,5,50,0.5,0,0,12,18
"3486","bt","bglm",209,0.5,5,50,0.5,0,0,12,17
"3487","bt","bglm",209,0.01,10,50,0.5,0,0,9,16
"3488","bt","bglm",209,0.0625,10,50,0.5,0,0,9,18
"3489","bt","bglm",209,0.125,10,50,0.5,0,0,10,11
"3490","bt","bglm",209,0.25,10,50,0.5,0,0,10,19
"3491","bt","bglm",209,0.375,10,50,0.5,0,0,14,24
"3492","bt","bglm",209,0.5,10,50,0.5,0,0,13,15
"3493","bt","bglm",209,0.01,3,100,0.5,0,0,18,20
"3494","bt","bglm",209,0.0625,3,100,0.5,0,0,9,11
"3495","bt","bglm",209,0.125,3,100,0.5,0,0,11,11
"3496","bt","bglm",209,0.25,3,100,0.5,0,0,11,12
"3497","bt","bglm",209,0.375,3,100,0.5,0,0,15,16
"3498","bt","bglm",209,0.5,3,100,0.5,0,0,10,11
"3499","bt","bglm",209,0.01,5,100,0.5,0,0,15,19
"3500","bt","bglm",209,0.0625,5,100,0.5,0,0,11,17
"3501","bt","bglm",209,0.125,5,100,0.5,0,0,9,9
"3502","bt","bglm",209,0.25,5,100,0.5,0,0,9,13
"3503","bt","bglm",209,0.375,5,100,0.5,0,0,10,10
"3504","bt","bglm",209,0.5,5,100,0.5,0,0,16,18
"3505","bt","bglm",209,0.01,10,100,0.5,0,0,17,30
"3506","bt","bglm",209,0.0625,10,100,0.5,0,0,10,16
"3507","bt","bglm",209,0.125,10,100,0.5,0,0,11,18
"3508","bt","bglm",209,0.25,10,100,0.5,0,0,7,10
"3509","bt","bglm",209,0.375,10,100,0.5,0,0,9,10
"3510","bt","bglm",209,0.5,10,100,0.5,0,0,7,11
"3511","bt","bglm",209,0.01,3,25,0.9,0,0,2,6
"3512","bt","bglm",209,0.0625,3,25,0.9,0,0,13,21
"3513","bt","bglm",209,0.125,3,25,0.9,0,0,6,12
"3514","bt","bglm",209,0.25,3,25,0.9,0,0,10,14
"3515","bt","bglm",209,0.375,3,25,0.9,0,0,10,20
"3516","bt","bglm",209,0.5,3,25,0.9,0,0,14,30
"3517","bt","bglm",209,0.01,5,25,0.9,0,0,6,25
"3518","bt","bglm",209,0.0625,5,25,0.9,0,0,17,44
"3519","bt","bglm",209,0.125,5,25,0.9,0,0,10,18
"3520","bt","bglm",209,0.25,5,25,0.9,0,0,12,29
"3521","bt","bglm",209,0.375,5,25,0.9,0,0,7,18
"3522","bt","bglm",209,0.5,5,25,0.9,0,0,11,29
"3523","bt","bglm",209,0.01,10,25,0.9,0,0,5,39
"3524","bt","bglm",209,0.0625,10,25,0.9,0,0,11,45
"3525","bt","bglm",209,0.125,10,25,0.9,0,0,8,26
"3526","bt","bglm",209,0.25,10,25,0.9,0,0,6,28
"3527","bt","bglm",209,0.375,10,25,0.9,0,0,7,11
"3528","bt","bglm",209,0.5,10,25,0.9,0,0,8,42
"3529","bt","bglm",209,0.01,3,50,0.9,0,0,10,19
"3530","bt","bglm",209,0.0625,3,50,0.9,0,0,15,32
"3531","bt","bglm",209,0.125,3,50,0.9,0,0,12,23
"3532","bt","bglm",209,0.25,3,50,0.9,0,0,11,27
"3533","bt","bglm",209,0.375,3,50,0.9,0,0,9,17
"3534","bt","bglm",209,0.5,3,50,0.9,0,0,6,12
"3535","bt","bglm",209,0.01,5,50,0.9,0,0,12,47
"3536","bt","bglm",209,0.0625,5,50,0.9,0,0,9,22
"3537","bt","bglm",209,0.125,5,50,0.9,0,0,11,22
"3538","bt","bglm",209,0.25,5,50,0.9,0,0,12,27
"3539","bt","bglm",209,0.375,5,50,0.9,0,0,7,17
"3540","bt","bglm",209,0.5,5,50,0.9,0,0,9,18
"3541","bt","bglm",209,0.01,10,50,0.9,0,0,8,53
"3542","bt","bglm",209,0.0625,10,50,0.9,0,0,15,34
"3543","bt","bglm",209,0.125,10,50,0.9,0,0,12,41
"3544","bt","bglm",209,0.25,10,50,0.9,0,0,11,39
"3545","bt","bglm",209,0.375,10,50,0.9,0,0,8,24
"3546","bt","bglm",209,0.5,10,50,0.9,0,0,9,27
"3547","bt","bglm",209,0.01,3,100,0.9,0,0,10,20
"3548","bt","bglm",209,0.0625,3,100,0.9,0,0,10,15
"3549","bt","bglm",209,0.125,3,100,0.9,0,0,12,22
"3550","bt","bglm",209,0.25,3,100,0.9,0,0,14,24
"3551","bt","bglm",209,0.375,3,100,0.9,0,0,8,18
"3552","bt","bglm",209,0.5,3,100,0.9,0,0,16,34
"3553","bt","bglm",209,0.01,5,100,0.9,0,0,12,44
"3554","bt","bglm",209,0.0625,5,100,0.9,0,0,12,30
"3555","bt","bglm",209,0.125,5,100,0.9,0,0,9,22
"3556","bt","bglm",209,0.25,5,100,0.9,0,0,18,44
"3557","bt","bglm",209,0.375,5,100,0.9,0,0,8,19
"3558","bt","bglm",209,0.5,5,100,0.9,0,0,16,40
"3559","bt","bglm",209,0.01,10,100,0.9,0,0,8,51
"3560","bt","bglm",209,0.0625,10,100,0.9,0,0,5,14
"3561","bt","bglm",209,0.125,10,100,0.9,0,0,4,5
"3562","bt","bglm",209,0.25,10,100,0.9,0,0,7,31
"3563","bt","bglm",209,0.375,10,100,0.9,0,0,10,33
"3564","bt","bglm",209,0.5,10,100,0.9,0,0,10,42
"3565","bt","bglm",209,0.01,3,25,0,0,0,10,10
"3566","bt","bglm",209,0.0625,3,25,0,0,0,17,17
"3567","bt","bglm",209,0.125,3,25,0,0,0,10,10
"3568","bt","bglm",209,0.25,3,25,0,0,0,12,12
"3569","bt","bglm",209,0.375,3,25,0,0,0,7,7
"3570","bt","bglm",209,0.5,3,25,0,0,0,8,8
"3571","bt","bglm",209,0.01,5,25,0,0,0,4,4
"3572","bt","bglm",209,0.0625,5,25,0,0,0,11,11
"3573","bt","bglm",209,0.125,5,25,0,0,0,9,9
"3574","bt","bglm",209,0.25,5,25,0,0,0,16,16
"3575","bt","bglm",209,0.375,5,25,0,0,0,10,10
"3576","bt","bglm",209,0.5,5,25,0,0,0,16,17
"3577","bt","bglm",209,0.01,10,25,0,0,0,6,6
"3578","bt","bglm",209,0.0625,10,25,0,0,0,13,13
"3579","bt","bglm",209,0.125,10,25,0,0,0,13,13
"3580","bt","bglm",209,0.25,10,25,0,0,0,13,13
"3581","bt","bglm",209,0.375,10,25,0,0,0,6,6
"3582","bt","bglm",209,0.5,10,25,0,0,0,12,12
"3583","bt","bglm",209,0.01,3,50,0,0,0,8,8
"3584","bt","bglm",209,0.0625,3,50,0,0,0,10,10
"3585","bt","bglm",209,0.125,3,50,0,0,0,10,11
"3586","bt","bglm",209,0.25,3,50,0,0,0,11,12
"3587","bt","bglm",209,0.375,3,50,0,0,0,8,9
"3588","bt","bglm",209,0.5,3,50,0,0,0,9,9
"3589","bt","bglm",209,0.01,5,50,0,0,0,9,9
"3590","bt","bglm",209,0.0625,5,50,0,0,0,12,12
"3591","bt","bglm",209,0.125,5,50,0,0,0,12,13
"3592","bt","bglm",209,0.25,5,50,0,0,0,14,14
"3593","bt","bglm",209,0.375,5,50,0,0,0,5,5
"3594","bt","bglm",209,0.5,5,50,0,0,0,8,8
"3595","bt","bglm",209,0.01,10,50,0,0,0,8,8
"3596","bt","bglm",209,0.0625,10,50,0,0,0,8,8
"3597","bt","bglm",209,0.125,10,50,0,0,0,9,9
"3598","bt","bglm",209,0.25,10,50,0,0,0,11,12
"3599","bt","bglm",209,0.375,10,50,0,0,0,9,10
"3600","bt","bglm",209,0.5,10,50,0,0,0,10,10
"3601","bt","bglm",209,0.01,3,100,0,0,0,13,14
"3602","bt","bglm",209,0.0625,3,100,0,0,0,9,9
"3603","bt","bglm",209,0.125,3,100,0,0,0,13,13
"3604","bt","bglm",209,0.25,3,100,0,0,0,9,10
"3605","bt","bglm",209,0.375,3,100,0,0,0,15,15
"3606","bt","bglm",209,0.5,3,100,0,0,0,3,3
"3607","bt","bglm",209,0.01,5,100,0,0,0,10,10
"3608","bt","bglm",209,0.0625,5,100,0,0,0,10,10
"3609","bt","bglm",209,0.125,5,100,0,0,0,8,8
"3610","bt","bglm",209,0.25,5,100,0,0,0,12,12
"3611","bt","bglm",209,0.375,5,100,0,0,0,11,11
"3612","bt","bglm",209,0.5,5,100,0,0,0,12,12
"3613","bt","bglm",209,0.01,10,100,0,0,0,10,10
"3614","bt","bglm",209,0.0625,10,100,0,0,0,9,9
"3615","bt","bglm",209,0.125,10,100,0,0,0,11,11
"3616","bt","bglm",209,0.25,10,100,0,0,0,7,7
"3617","bt","bglm",209,0.375,10,100,0,0,0,11,12
"3618","bt","bglm",209,0.5,10,100,0,0,0,10,11
"3619","bt","bglm",209,0.01,3,25,0.5,0,0,8,12
"3620","bt","bglm",209,0.0625,3,25,0.5,0,0,15,15
"3621","bt","bglm",209,0.125,3,25,0.5,0,0,10,13
"3622","bt","bglm",209,0.25,3,25,0.5,0,0,7,7
"3623","bt","bglm",209,0.375,3,25,0.5,0,0,13,15
"3624","bt","bglm",209,0.5,3,25,0.5,0,0,11,11
"3625","bt","bglm",209,0.01,5,25,0.5,0,0,10,16
"3626","bt","bglm",209,0.0625,5,25,0.5,0,0,13,18
"3627","bt","bglm",209,0.125,5,25,0.5,0,0,16,18
"3628","bt","bglm",209,0.25,5,25,0.5,0,0,14,16
"3629","bt","bglm",209,0.375,5,25,0.5,0,0,12,16
"3630","bt","bglm",209,0.5,5,25,0.5,0,0,8,9
"3631","bt","bglm",209,0.01,10,25,0.5,0,0,7,17
"3632","bt","bglm",209,0.0625,10,25,0.5,0,0,14,17
"3633","bt","bglm",209,0.125,10,25,0.5,0,0,14,27
"3634","bt","bglm",209,0.25,10,25,0.5,0,0,9,18
"3635","bt","bglm",209,0.375,10,25,0.5,0,0,8,9
"3636","bt","bglm",209,0.5,10,25,0.5,0,0,9,16
"3637","bt","bglm",209,0.01,3,50,0.5,0,0,5,5
"3638","bt","bglm",209,0.0625,3,50,0.5,0,0,15,22
"3639","bt","bglm",209,0.125,3,50,0.5,0,0,13,14
"3640","bt","bglm",209,0.25,3,50,0.5,0,0,10,12
"3641","bt","bglm",209,0.375,3,50,0.5,0,0,13,15
"3642","bt","bglm",209,0.5,3,50,0.5,0,0,8,9
"3643","bt","bglm",209,0.01,5,50,0.5,0,0,8,10
"3644","bt","bglm",209,0.0625,5,50,0.5,0,0,13,13
"3645","bt","bglm",209,0.125,5,50,0.5,0,0,12,12
"3646","bt","bglm",209,0.25,5,50,0.5,0,0,12,15
"3647","bt","bglm",209,0.375,5,50,0.5,0,0,6,7
"3648","bt","bglm",209,0.5,5,50,0.5,0,0,15,15
"3649","bt","bglm",209,0.01,10,50,0.5,0,0,14,26
"3650","bt","bglm",209,0.0625,10,50,0.5,0,0,16,20
"3651","bt","bglm",209,0.125,10,50,0.5,0,0,9,16
"3652","bt","bglm",209,0.25,10,50,0.5,0,0,11,13
"3653","bt","bglm",209,0.375,10,50,0.5,0,0,15,24
"3654","bt","bglm",209,0.5,10,50,0.5,0,0,12,13
"3655","bt","bglm",209,0.01,3,100,0.5,0,0,6,6
"3656","bt","bglm",209,0.0625,3,100,0.5,0,0,13,17
"3657","bt","bglm",209,0.125,3,100,0.5,0,0,7,7
"3658","bt","bglm",209,0.25,3,100,0.5,0,0,6,6
"3659","bt","bglm",209,0.375,3,100,0.5,0,0,9,11
"3660","bt","bglm",209,0.5,3,100,0.5,0,0,10,12
"3661","bt","bglm",209,0.01,5,100,0.5,0,0,9,13
"3662","bt","bglm",209,0.0625,5,100,0.5,0,0,11,13
"3663","bt","bglm",209,0.125,5,100,0.5,0,0,11,11
"3664","bt","bglm",209,0.25,5,100,0.5,0,0,15,15
"3665","bt","bglm",209,0.375,5,100,0.5,0,0,8,8
"3666","bt","bglm",209,0.5,5,100,0.5,0,0,9,10
"3667","bt","bglm",209,0.01,10,100,0.5,0,0,17,31
"3668","bt","bglm",209,0.0625,10,100,0.5,0,0,10,13
"3669","bt","bglm",209,0.125,10,100,0.5,0,0,9,14
"3670","bt","bglm",209,0.25,10,100,0.5,0,0,10,12
"3671","bt","bglm",209,0.375,10,100,0.5,0,0,7,8
"3672","bt","bglm",209,0.5,10,100,0.5,0,0,10,19
"3673","bt","bglm",209,0.01,3,25,0.9,0,0,4,9
"3674","bt","bglm",209,0.0625,3,25,0.9,0,0,16,31
"3675","bt","bglm",209,0.125,3,25,0.9,0,0,12,23
"3676","bt","bglm",209,0.25,3,25,0.9,0,0,9,17
"3677","bt","bglm",209,0.375,3,25,0.9,0,0,11,24
"3678","bt","bglm",209,0.5,3,25,0.9,0,0,14,21
"3679","bt","bglm",209,0.01,5,25,0.9,0,0,8,34
"3680","bt","bglm",209,0.0625,5,25,0.9,0,0,10,29
"3681","bt","bglm",209,0.125,5,25,0.9,0,0,15,44
"3682","bt","bglm",209,0.25,5,25,0.9,0,0,13,33
"3683","bt","bglm",209,0.375,5,25,0.9,0,0,14,30
"3684","bt","bglm",209,0.5,5,25,0.9,0,0,13,44
"3685","bt","bglm",209,0.01,10,25,0.9,0,0,4,35
"3686","bt","bglm",209,0.0625,10,25,0.9,0,0,11,53
"3687","bt","bglm",209,0.125,10,25,0.9,0,0,16,78
"3688","bt","bglm",209,0.25,10,25,0.9,0,0,10,45
"3689","bt","bglm",209,0.375,10,25,0.9,0,0,9,34
"3690","bt","bglm",209,0.5,10,25,0.9,0,0,12,46
"3691","bt","bglm",209,0.01,3,50,0.9,0,0,10,22
"3692","bt","bglm",209,0.0625,3,50,0.9,0,0,5,11
"3693","bt","bglm",209,0.125,3,50,0.9,0,0,13,26
"3694","bt","bglm",209,0.25,3,50,0.9,0,0,14,34
"3695","bt","bglm",209,0.375,3,50,0.9,0,0,11,21
"3696","bt","bglm",209,0.5,3,50,0.9,0,0,9,17
"3697","bt","bglm",209,0.01,5,50,0.9,0,0,10,29
"3698","bt","bglm",209,0.0625,5,50,0.9,0,0,9,19
"3699","bt","bglm",209,0.125,5,50,0.9,0,0,8,14
"3700","bt","bglm",209,0.25,5,50,0.9,0,0,7,18
"3701","bt","bglm",209,0.375,5,50,0.9,0,0,13,28
"3702","bt","bglm",209,0.5,5,50,0.9,0,0,7,18
"3703","bt","bglm",209,0.01,10,50,0.9,0,0,9,50
"3704","bt","bglm",209,0.0625,10,50,0.9,0,0,7,27
"3705","bt","bglm",209,0.125,10,50,0.9,0,0,10,47
"3706","bt","bglm",209,0.25,10,50,0.9,0,0,7,27
"3707","bt","bglm",209,0.375,10,50,0.9,0,0,9,39
"3708","bt","bglm",209,0.5,10,50,0.9,0,0,10,40
"3709","bt","bglm",209,0.01,3,100,0.9,0,0,14,28
"3710","bt","bglm",209,0.0625,3,100,0.9,0,0,13,23
"3711","bt","bglm",209,0.125,3,100,0.9,0,0,9,20
"3712","bt","bglm",209,0.25,3,100,0.9,0,0,8,16
"3713","bt","bglm",209,0.375,3,100,0.9,0,0,13,16
"3714","bt","bglm",209,0.5,3,100,0.9,0,0,12,20
"3715","bt","bglm",209,0.01,5,100,0.9,0,0,10,24
"3716","bt","bglm",209,0.0625,5,100,0.9,0,0,11,28
"3717","bt","bglm",209,0.125,5,100,0.9,0,0,9,14
"3718","bt","bglm",209,0.25,5,100,0.9,0,0,12,35
"3719","bt","bglm",209,0.375,5,100,0.9,0,0,14,29
"3720","bt","bglm",209,0.5,5,100,0.9,0,0,11,26
"3721","bt","bglm",209,0.01,10,100,0.9,0,0,15,61
"3722","bt","bglm",209,0.0625,10,100,0.9,0,0,13,60
"3723","bt","bglm",209,0.125,10,100,0.9,0,0,13,28
"3724","bt","bglm",209,0.25,10,100,0.9,0,0,8,23
"3725","bt","bglm",209,0.375,10,100,0.9,0,0,11,37
"3726","bt","bglm",209,0.5,10,100,0.9,0,0,10,39
"3727","bt","bglm",209,0.01,3,25,0,0,0,9,9
"3728","bt","bglm",209,0.0625,3,25,0,0,0,11,11
"3729","bt","bglm",209,0.125,3,25,0,0,0,18,19
"3730","bt","bglm",209,0.25,3,25,0,0,0,10,11
"3731","bt","bglm",209,0.375,3,25,0,0,0,13,13
"3732","bt","bglm",209,0.5,3,25,0,0,0,13,13
"3733","bt","bglm",209,0.01,5,25,0,0,0,4,4
"3734","bt","bglm",209,0.0625,5,25,0,0,0,9,9
"3735","bt","bglm",209,0.125,5,25,0,0,0,10,10
"3736","bt","bglm",209,0.25,5,25,0,0,0,4,4
"3737","bt","bglm",209,0.375,5,25,0,0,0,8,9
"3738","bt","bglm",209,0.5,5,25,0,0,0,12,12
"3739","bt","bglm",209,0.01,10,25,0,0,0,5,5
"3740","bt","bglm",209,0.0625,10,25,0,0,0,14,14
"3741","bt","bglm",209,0.125,10,25,0,0,0,9,9
"3742","bt","bglm",209,0.25,10,25,0,0,0,13,13
"3743","bt","bglm",209,0.375,10,25,0,0,0,6,6
"3744","bt","bglm",209,0.5,10,25,0,0,0,11,11
"3745","bt","bglm",209,0.01,3,50,0,0,0,12,12
"3746","bt","bglm",209,0.0625,3,50,0,0,0,6,6
"3747","bt","bglm",209,0.125,3,50,0,0,0,10,10
"3748","bt","bglm",209,0.25,3,50,0,0,0,12,12
"3749","bt","bglm",209,0.375,3,50,0,0,0,9,9
"3750","bt","bglm",209,0.5,3,50,0,0,0,13,13
"3751","bt","bglm",209,0.01,5,50,0,0,0,9,9
"3752","bt","bglm",209,0.0625,5,50,0,0,0,12,12
"3753","bt","bglm",209,0.125,5,50,0,0,0,8,8
"3754","bt","bglm",209,0.25,5,50,0,0,0,12,12
"3755","bt","bglm",209,0.375,5,50,0,0,0,11,11
"3756","bt","bglm",209,0.5,5,50,0,0,0,15,15
"3757","bt","bglm",209,0.01,10,50,0,0,0,9,10
"3758","bt","bglm",209,0.0625,10,50,0,0,0,18,18
"3759","bt","bglm",209,0.125,10,50,0,0,0,12,12
"3760","bt","bglm",209,0.25,10,50,0,0,0,16,18
"3761","bt","bglm",209,0.375,10,50,0,0,0,17,17
"3762","bt","bglm",209,0.5,10,50,0,0,0,16,16
"3763","bt","bglm",209,0.01,3,100,0,0,0,14,14
"3764","bt","bglm",209,0.0625,3,100,0,0,0,12,13
"3765","bt","bglm",209,0.125,3,100,0,0,0,9,9
"3766","bt","bglm",209,0.25,3,100,0,0,0,15,16
"3767","bt","bglm",209,0.375,3,100,0,0,0,10,10
"3768","bt","bglm",209,0.5,3,100,0,0,0,7,7
"3769","bt","bglm",209,0.01,5,100,0,0,0,7,7
"3770","bt","bglm",209,0.0625,5,100,0,0,0,9,9
"3771","bt","bglm",209,0.125,5,100,0,0,0,14,14
"3772","bt","bglm",209,0.25,5,100,0,0,0,11,11
"3773","bt","bglm",209,0.375,5,100,0,0,0,15,15
"3774","bt","bglm",209,0.5,5,100,0,0,0,9,10
"3775","bt","bglm",209,0.01,10,100,0,0,0,6,6
"3776","bt","bglm",209,0.0625,10,100,0,0,0,11,11
"3777","bt","bglm",209,0.125,10,100,0,0,0,12,12
"3778","bt","bglm",209,0.25,10,100,0,0,0,9,9
"3779","bt","bglm",209,0.375,10,100,0,0,0,11,11
"3780","bt","bglm",209,0.5,10,100,0,0,0,13,13
"3781","bt","bglm",209,0.01,3,25,0.5,0,0,8,9
"3782","bt","bglm",209,0.0625,3,25,0.5,0,0,11,11
"3783","bt","bglm",209,0.125,3,25,0.5,0,0,14,14
"3784","bt","bglm",209,0.25,3,25,0.5,0,0,8,9
"3785","bt","bglm",209,0.375,3,25,0.5,0,0,8,8
"3786","bt","bglm",209,0.5,3,25,0.5,0,0,13,16
"3787","bt","bglm",209,0.01,5,25,0.5,0,0,14,26
"3788","bt","bglm",209,0.0625,5,25,0.5,0,0,12,16
"3789","bt","bglm",209,0.125,5,25,0.5,0,0,6,6
"3790","bt","bglm",209,0.25,5,25,0.5,0,0,15,20
"3791","bt","bglm",209,0.375,5,25,0.5,0,0,12,14
"3792","bt","bglm",209,0.5,5,25,0.5,0,0,9,11
"3793","bt","bglm",209,0.01,10,25,0.5,0,0,7,14
"3794","bt","bglm",209,0.0625,10,25,0.5,0,0,11,18
"3795","bt","bglm",209,0.125,10,25,0.5,0,0,11,13
"3796","bt","bglm",209,0.25,10,25,0.5,0,0,12,14
"3797","bt","bglm",209,0.375,10,25,0.5,0,0,10,13
"3798","bt","bglm",209,0.5,10,25,0.5,0,0,7,11
"3799","bt","bglm",209,0.01,3,50,0.5,0,0,12,14
"3800","bt","bglm",209,0.0625,3,50,0.5,0,0,9,11
"3801","bt","bglm",209,0.125,3,50,0.5,0,0,11,13
"3802","bt","bglm",209,0.25,3,50,0.5,0,0,10,10
"3803","bt","bglm",209,0.375,3,50,0.5,0,0,12,13
"3804","bt","bglm",209,0.5,3,50,0.5,0,0,12,15
"3805","bt","bglm",209,0.01,5,50,0.5,0,0,10,16
"3806","bt","bglm",209,0.0625,5,50,0.5,0,0,15,16
"3807","bt","bglm",209,0.125,5,50,0.5,0,0,14,19
"3808","bt","bglm",209,0.25,5,50,0.5,0,0,12,16
"3809","bt","bglm",209,0.375,5,50,0.5,0,0,9,10
"3810","bt","bglm",209,0.5,5,50,0.5,0,0,11,15
"3811","bt","bglm",209,0.01,10,50,0.5,0,0,18,33
"3812","bt","bglm",209,0.0625,10,50,0.5,0,0,12,17
"3813","bt","bglm",209,0.125,10,50,0.5,0,0,11,13
"3814","bt","bglm",209,0.25,10,50,0.5,0,0,7,8
"3815","bt","bglm",209,0.375,10,50,0.5,0,0,11,11
"3816","bt","bglm",209,0.5,10,50,0.5,0,0,8,13
"3817","bt","bglm",209,0.01,3,100,0.5,0,0,15,17
"3818","bt","bglm",209,0.0625,3,100,0.5,0,0,12,15
"3819","bt","bglm",209,0.125,3,100,0.5,0,0,11,12
"3820","bt","bglm",209,0.25,3,100,0.5,0,0,9,11
"3821","bt","bglm",209,0.375,3,100,0.5,0,0,9,9
"3822","bt","bglm",209,0.5,3,100,0.5,0,0,18,20
"3823","bt","bglm",209,0.01,5,100,0.5,0,0,7,10
"3824","bt","bglm",209,0.0625,5,100,0.5,0,0,13,16
"3825","bt","bglm",209,0.125,5,100,0.5,0,0,8,14
"3826","bt","bglm",209,0.25,5,100,0.5,0,0,12,15
"3827","bt","bglm",209,0.375,5,100,0.5,0,0,16,19
"3828","bt","bglm",209,0.5,5,100,0.5,0,0,13,16
"3829","bt","bglm",209,0.01,10,100,0.5,0,0,12,18
"3830","bt","bglm",209,0.0625,10,100,0.5,0,0,11,12
"3831","bt","bglm",209,0.125,10,100,0.5,0,0,12,13
"3832","bt","bglm",209,0.25,10,100,0.5,0,0,11,12
"3833","bt","bglm",209,0.375,10,100,0.5,0,0,11,18
"3834","bt","bglm",209,0.5,10,100,0.5,0,0,16,27
"3835","bt","bglm",209,0.01,3,25,0.9,0,0,6,15
"3836","bt","bglm",209,0.0625,3,25,0.9,0,0,11,24
"3837","bt","bglm",209,0.125,3,25,0.9,0,0,7,17
"3838","bt","bglm",209,0.25,3,25,0.9,0,0,7,14
"3839","bt","bglm",209,0.375,3,25,0.9,0,0,11,20
"3840","bt","bglm",209,0.5,3,25,0.9,0,0,16,32
"3841","bt","bglm",209,0.01,5,25,0.9,0,0,5,19
"3842","bt","bglm",209,0.0625,5,25,0.9,0,0,9,26
"3843","bt","bglm",209,0.125,5,25,0.9,0,0,9,25
"3844","bt","bglm",209,0.25,5,25,0.9,0,0,8,13
"3845","bt","bglm",209,0.375,5,25,0.9,0,0,7,18
"3846","bt","bglm",209,0.5,5,25,0.9,0,0,15,36
"3847","bt","bglm",209,0.01,10,25,0.9,0,0,4,32
"3848","bt","bglm",209,0.0625,10,25,0.9,0,0,21,76
"3849","bt","bglm",209,0.125,10,25,0.9,0,0,15,30
"3850","bt","bglm",209,0.25,10,25,0.9,0,0,12,56
"3851","bt","bglm",209,0.375,10,25,0.9,0,0,11,39
"3852","bt","bglm",209,0.5,10,25,0.9,0,0,18,62
"3853","bt","bglm",209,0.01,3,50,0.9,0,0,6,11
"3854","bt","bglm",209,0.0625,3,50,0.9,0,0,17,38
"3855","bt","bglm",209,0.125,3,50,0.9,0,0,8,11
"3856","bt","bglm",209,0.25,3,50,0.9,0,0,6,10
"3857","bt","bglm",209,0.375,3,50,0.9,0,0,14,24
"3858","bt","bglm",209,0.5,3,50,0.9,0,0,8,15
"3859","bt","bglm",209,0.01,5,50,0.9,0,0,10,30
"3860","bt","bglm",209,0.0625,5,50,0.9,0,0,8,19
"3861","bt","bglm",209,0.125,5,50,0.9,0,0,5,11
"3862","bt","bglm",209,0.25,5,50,0.9,0,0,12,26
"3863","bt","bglm",209,0.375,5,50,0.9,0,0,13,21
"3864","bt","bglm",209,0.5,5,50,0.9,0,0,13,33
"3865","bt","bglm",209,0.01,10,50,0.9,0,0,11,63
"3866","bt","bglm",209,0.0625,10,50,0.9,0,0,13,65
"3867","bt","bglm",209,0.125,10,50,0.9,0,0,10,37
"3868","bt","bglm",209,0.25,10,50,0.9,0,0,8,29
"3869","bt","bglm",209,0.375,10,50,0.9,0,0,13,44
"3870","bt","bglm",209,0.5,10,50,0.9,0,0,10,47
"3871","bt","bglm",209,0.01,3,100,0.9,0,0,15,31
"3872","bt","bglm",209,0.0625,3,100,0.9,0,0,10,15
"3873","bt","bglm",209,0.125,3,100,0.9,0,0,6,12
"3874","bt","bglm",209,0.25,3,100,0.9,0,0,9,17
"3875","bt","bglm",209,0.375,3,100,0.9,0,0,9,17
"3876","bt","bglm",209,0.5,3,100,0.9,0,0,19,28
"3877","bt","bglm",209,0.01,5,100,0.9,0,0,15,42
"3878","bt","bglm",209,0.0625,5,100,0.9,0,0,13,24
"3879","bt","bglm",209,0.125,5,100,0.9,0,0,16,35
"3880","bt","bglm",209,0.25,5,100,0.9,0,0,11,29
"3881","bt","bglm",209,0.375,5,100,0.9,0,0,14,29
"3882","bt","bglm",209,0.5,5,100,0.9,0,0,12,20
"3883","bt","bglm",209,0.01,10,100,0.9,0,0,13,58
"3884","bt","bglm",209,0.0625,10,100,0.9,0,0,19,67
"3885","bt","bglm",209,0.125,10,100,0.9,0,0,9,38
"3886","bt","bglm",209,0.25,10,100,0.9,0,0,19,68
"3887","bt","bglm",209,0.375,10,100,0.9,0,0,16,54
"3888","bt","bglm",209,0.5,10,100,0.9,0,0,11,44
"3889","bt","bglm",209,0.01,3,25,0,0,0,9,9
"3890","bt","bglm",209,0.0625,3,25,0,0,0,14,15
"3891","bt","bglm",209,0.125,3,25,0,0,0,11,11
"3892","bt","bglm",209,0.25,3,25,0,0,0,8,8
"3893","bt","bglm",209,0.375,3,25,0,0,0,16,16
