"","method","model","nsim","pis","nresp","ntrt","corr","nfail","nerror","nreji","nrej"
"6286","bt","glm",185,0.25,3,50,0.9,0,0,5,10
"6287","bt","glm",185,0.375,3,50,0.9,0,0,13,24
"6288","bt","glm",185,0.5,3,50,0.9,0,0,14,27
"6289","bt","glm",185,0.01,5,50,0.9,0,0,3,11
"6290","bt","glm",185,0.0625,5,50,0.9,0,0,7,26
"6291","bt","glm",185,0.125,5,50,0.9,0,0,7,21
"6292","bt","glm",185,0.25,5,50,0.9,0,0,10,27
"6293","bt","glm",185,0.375,5,50,0.9,0,0,10,18
"6294","bt","glm",185,0.5,5,50,0.9,0,0,14,35
"6295","bt","glm",185,0.01,10,50,0.9,0,0,1,7
"6296","bt","glm",185,0.0625,10,50,0.9,0,0,7,14
"6297","bt","glm",185,0.125,10,50,0.9,0,0,5,14
"6298","bt","glm",185,0.25,10,50,0.9,0,0,8,12
"6299","bt","glm",185,0.375,10,50,0.9,0,0,12,39
"6300","bt","glm",185,0.5,10,50,0.9,0,0,10,25
"6301","bt","glm",185,0.01,3,100,0.9,0,0,6,13
"6302","bt","glm",185,0.0625,3,100,0.9,0,0,6,11
"6303","bt","glm",185,0.125,3,100,0.9,0,0,6,6
"6304","bt","glm",185,0.25,3,100,0.9,0,0,18,40
"6305","bt","glm",185,0.375,3,100,0.9,0,0,8,18
"6306","bt","glm",185,0.5,3,100,0.9,0,0,9,14
"6307","bt","glm",185,0.01,5,100,0.9,0,0,4,10
"6308","bt","glm",185,0.0625,5,100,0.9,0,0,3,10
"6309","bt","glm",185,0.125,5,100,0.9,0,0,16,46
"6310","bt","glm",185,0.25,5,100,0.9,0,0,5,8
"6311","bt","glm",185,0.375,5,100,0.9,0,0,9,22
"6312","bt","glm",185,0.5,5,100,0.9,0,0,11,25
"6313","bt","glm",185,0.01,10,100,0.9,0,0,12,65
"6314","bt","glm",185,0.0625,10,100,0.9,0,0,7,8
"6315","bt","glm",185,0.125,10,100,0.9,0,0,7,32
"6316","bt","glm",185,0.25,10,100,0.9,0,0,5,23
"6317","bt","glm",185,0.375,10,100,0.9,0,0,12,47
"6318","bt","glm",185,0.5,10,100,0.9,0,0,14,46
"6319","bt","glm",185,0.01,3,25,0,0,0,1,1
"6320","bt","glm",185,0.0625,3,25,0,0,0,13,13
"6321","bt","glm",185,0.125,3,25,0,0,0,5,5
"6322","bt","glm",185,0.25,3,25,0,0,0,10,10
"6323","bt","glm",185,0.375,3,25,0,0,0,14,14
"6324","bt","glm",185,0.5,3,25,0,0,0,9,9
"6325","bt","glm",185,0.01,5,25,0,0,0,3,3
"6326","bt","glm",185,0.0625,5,25,0,0,0,11,11
"6327","bt","glm",185,0.125,5,25,0,0,0,13,13
"6328","bt","glm",185,0.25,5,25,0,0,0,11,11
"6329","bt","glm",185,0.375,5,25,0,0,0,9,9
"6330","bt","glm",185,0.5,5,25,0,0,0,13,13
"6331","bt","glm",185,0.01,10,25,0,0,0,1,1
"6332","bt","glm",185,0.0625,10,25,0,0,0,8,8
"6333","bt","glm",185,0.125,10,25,0,0,0,5,5
"6334","bt","glm",185,0.25,10,25,0,0,0,6,6
"6335","bt","glm",185,0.375,10,25,0,0,0,9,9
"6336","bt","glm",185,0.5,10,25,0,0,0,6,6
"6337","bt","glm",185,0.01,3,50,0,0,0,0,0
"6338","bt","glm",185,0.0625,3,50,0,0,0,5,5
"6339","bt","glm",185,0.125,3,50,0,0,0,4,4
"6340","bt","glm",185,0.25,3,50,0,0,0,7,8
"6341","bt","glm",185,0.375,3,50,0,0,0,8,9
"6342","bt","glm",185,0.5,3,50,0,0,0,16,16
"6343","bt","glm",185,0.01,5,50,0,0,0,10,10
"6344","bt","glm",185,0.0625,5,50,0,0,0,7,7
"6345","bt","glm",185,0.125,5,50,0,0,0,10,10
"6346","bt","glm",185,0.25,5,50,0,0,0,13,13
"6347","bt","glm",185,0.375,5,50,0,0,0,9,9
"6348","bt","glm",185,0.5,5,50,0,0,0,7,7
"6349","bt","glm",185,0.01,10,50,0,0,0,4,4
"6350","bt","glm",185,0.0625,10,50,0,0,0,10,10
"6351","bt","glm",185,0.125,10,50,0,0,0,8,9
"6352","bt","glm",185,0.25,10,50,0,0,0,10,10
"6353","bt","glm",185,0.375,10,50,0,0,0,5,5
"6354","bt","glm",185,0.5,10,50,0,0,0,10,11
"6355","bt","glm",185,0.01,3,100,0,0,0,6,6
"6356","bt","glm",185,0.0625,3,100,0,0,0,10,10
"6357","bt","glm",185,0.125,3,100,0,0,0,8,8
"6358","bt","glm",185,0.25,3,100,0,0,0,6,6
"6359","bt","glm",185,0.375,3,100,0,0,0,12,13
"6360","bt","glm",185,0.5,3,100,0,0,0,8,8
"6361","bt","glm",185,0.01,5,100,0,0,0,7,7
"6362","bt","glm",185,0.0625,5,100,0,0,0,12,13
"6363","bt","glm",185,0.125,5,100,0,0,0,11,11
"6364","bt","glm",185,0.25,5,100,0,0,0,10,11
"6365","bt","glm",185,0.375,5,100,0,0,0,14,14
"6366","bt","glm",185,0.5,5,100,0,0,0,12,12
"6367","bt","glm",185,0.01,10,100,0,0,0,4,4
"6368","bt","glm",185,0.0625,10,100,0,0,0,6,6
"6369","bt","glm",185,0.125,10,100,0,0,0,7,8
"6370","bt","glm",185,0.25,10,100,0,0,0,7,7
"6371","bt","glm",185,0.375,10,100,0,0,0,10,10
"6372","bt","glm",185,0.5,10,100,0,0,0,9,10
"6373","bt","glm",185,0.01,3,25,0.5,0,0,3,3
"6374","bt","glm",185,0.0625,3,25,0.5,0,0,11,12
"6375","bt","glm",185,0.125,3,25,0.5,0,0,18,24
"6376","bt","glm",185,0.25,3,25,0.5,0,0,7,10
"6377","bt","glm",185,0.375,3,25,0.5,0,0,10,12
"6378","bt","glm",185,0.5,3,25,0.5,0,0,8,10
"6379","bt","glm",185,0.01,5,25,0.5,0,0,2,2
"6380","bt","glm",185,0.0625,5,25,0.5,0,0,10,15
"6381","bt","glm",185,0.125,5,25,0.5,0,0,3,3
"6382","bt","glm",185,0.25,5,25,0.5,0,0,4,5
"6383","bt","glm",185,0.375,5,25,0.5,0,0,4,4
"6384","bt","glm",185,0.5,5,25,0.5,0,0,9,11
"6385","bt","glm",185,0.01,10,25,0.5,0,0,2,3
"6386","bt","glm",185,0.0625,10,25,0.5,0,0,15,19
"6387","bt","glm",185,0.125,10,25,0.5,0,0,10,15
"6388","bt","glm",185,0.25,10,25,0.5,0,0,10,13
"6389","bt","glm",185,0.375,10,25,0.5,0,0,9,12
"6390","bt","glm",185,0.5,10,25,0.5,0,0,4,5
"6391","bt","glm",185,0.01,3,50,0.5,0,0,2,3
"6392","bt","glm",185,0.0625,3,50,0.5,0,0,8,9
"6393","bt","glm",185,0.125,3,50,0.5,0,0,6,8
"6394","bt","glm",185,0.25,3,50,0.5,0,0,8,9
"6395","bt","glm",185,0.375,3,50,0.5,0,0,8,8
"6396","bt","glm",185,0.5,3,50,0.5,0,0,10,12
"6397","bt","glm",185,0.01,5,50,0.5,0,0,3,3
"6398","bt","glm",185,0.0625,5,50,0.5,0,0,14,16
"6399","bt","glm",185,0.125,5,50,0.5,0,0,12,16
"6400","bt","glm",185,0.25,5,50,0.5,0,0,16,17
"6401","bt","glm",185,0.375,5,50,0.5,0,0,10,17
"6402","bt","glm",185,0.5,5,50,0.5,0,0,7,10
"6403","bt","glm",185,0.01,10,50,0.5,0,0,3,6
"6404","bt","glm",185,0.0625,10,50,0.5,0,0,7,8
"6405","bt","glm",185,0.125,10,50,0.5,0,0,10,10
"6406","bt","glm",185,0.25,10,50,0.5,0,0,9,10
"6407","bt","glm",185,0.375,10,50,0.5,0,0,7,8
"6408","bt","glm",185,0.5,10,50,0.5,0,0,13,19
"6409","bt","glm",185,0.01,3,100,0.5,0,0,7,7
"6410","bt","glm",185,0.0625,3,100,0.5,0,0,12,15
"6411","bt","glm",185,0.125,3,100,0.5,0,0,8,8
"6412","bt","glm",185,0.25,3,100,0.5,0,0,9,10
"6413","bt","glm",185,0.375,3,100,0.5,0,0,7,7
"6414","bt","glm",185,0.5,3,100,0.5,0,0,4,5
"6415","bt","glm",185,0.01,5,100,0.5,0,0,12,15
"6416","bt","glm",185,0.0625,5,100,0.5,0,0,8,9
"6417","bt","glm",185,0.125,5,100,0.5,0,0,6,6
"6418","bt","glm",185,0.25,5,100,0.5,0,0,8,8
"6419","bt","glm",185,0.375,5,100,0.5,0,0,5,5
"6420","bt","glm",185,0.5,5,100,0.5,0,0,8,10
"6421","bt","glm",185,0.01,10,100,0.5,0,0,6,9
"6422","bt","glm",185,0.0625,10,100,0.5,0,0,14,15
"6423","bt","glm",185,0.125,10,100,0.5,0,0,8,9
"6424","bt","glm",185,0.25,10,100,0.5,0,0,6,8
"6425","bt","glm",185,0.375,10,100,0.5,0,0,13,17
"6426","bt","glm",185,0.5,10,100,0.5,0,0,8,10
"6427","bt","glm",185,0.01,3,25,0.9,0,0,1,2
"6428","bt","glm",185,0.0625,3,25,0.9,0,0,6,13
"6429","bt","glm",185,0.125,3,25,0.9,0,0,8,14
"6430","bt","glm",185,0.25,3,25,0.9,0,0,10,13
"6431","bt","glm",185,0.375,3,25,0.9,0,0,9,17
"6432","bt","glm",185,0.5,3,25,0.9,0,0,10,22
"6433","bt","glm",185,0.01,5,25,0.9,0,0,2,9
"6434","bt","glm",185,0.0625,5,25,0.9,0,0,10,22
"6435","bt","glm",185,0.125,5,25,0.9,0,0,8,16
"6436","bt","glm",185,0.25,5,25,0.9,0,0,17,37
"6437","bt","glm",185,0.375,5,25,0.9,0,0,9,17
"6438","bt","glm",185,0.5,5,25,0.9,0,0,10,33
"6439","bt","glm",185,0.01,10,25,0.9,0,0,0,0
"6440","bt","glm",185,0.0625,10,25,0.9,0,0,11,53
"6441","bt","glm",185,0.125,10,25,0.9,0,0,15,41
"6442","bt","glm",185,0.25,10,25,0.9,0,0,13,43
"6443","bt","glm",185,0.375,10,25,0.9,0,0,10,36
"6444","bt","glm",185,0.5,10,25,0.9,0,0,11,37
"6445","bt","glm",185,0.01,3,50,0.9,0,0,6,16
"6446","bt","glm",185,0.0625,3,50,0.9,0,0,8,18
"6447","bt","glm",185,0.125,3,50,0.9,0,0,6,6
"6448","bt","glm",185,0.25,3,50,0.9,0,0,10,16
"6449","bt","glm",185,0.375,3,50,0.9,0,0,12,25
"6450","bt","glm",185,0.5,3,50,0.9,0,0,13,25
"6451","bt","glm",185,0.01,5,50,0.9,0,0,2,8
"6452","bt","glm",185,0.0625,5,50,0.9,0,0,11,24
"6453","bt","glm",185,0.125,5,50,0.9,0,0,8,14
"6454","bt","glm",185,0.25,5,50,0.9,0,0,6,14
"6455","bt","glm",185,0.375,5,50,0.9,0,0,5,6
"6456","bt","glm",185,0.5,5,50,0.9,0,0,14,35
"6457","bt","glm",185,0.01,10,50,0.9,0,0,3,22
"6458","bt","glm",185,0.0625,10,50,0.9,0,0,12,39
"6459","bt","glm",185,0.125,10,50,0.9,0,0,4,15
"6460","bt","glm",185,0.25,10,50,0.9,0,0,7,32
"6461","bt","glm",185,0.375,10,50,0.9,0,0,13,43
"6462","bt","glm",185,0.5,10,50,0.9,0,0,9,23
"6463","bt","glm",185,0.01,3,100,0.9,0,0,5,11
"6464","bt","glm",185,0.0625,3,100,0.9,0,0,9,16
"6465","bt","glm",185,0.125,3,100,0.9,0,0,11,23
"6466","bt","glm",185,0.25,3,100,0.9,0,0,8,18
"6467","bt","glm",185,0.375,3,100,0.9,0,0,9,14
"6468","bt","glm",185,0.5,3,100,0.9,0,0,9,15
"6469","bt","glm",185,0.01,5,100,0.9,0,0,4,15
"6470","bt","glm",185,0.0625,5,100,0.9,0,0,8,21
"6471","bt","glm",185,0.125,5,100,0.9,0,0,8,21
"6472","bt","glm",185,0.25,5,100,0.9,0,0,10,20
"6473","bt","glm",185,0.375,5,100,0.9,0,0,10,15
"6474","bt","glm",185,0.5,5,100,0.9,0,0,10,22
"6475","bt","glm",185,0.01,10,100,0.9,0,0,7,17
"6476","bt","glm",185,0.0625,10,100,0.9,0,0,7,25
"6477","bt","glm",185,0.125,10,100,0.9,0,0,13,41
"6478","bt","glm",185,0.25,10,100,0.9,0,0,7,29
"6479","bt","glm",185,0.375,10,100,0.9,0,0,14,48
"6480","bt","glm",185,0.5,10,100,0.9,0,0,6,18
"6481","bt","glm",185,0.01,3,25,0,0,0,0,0
"6482","bt","glm",185,0.0625,3,25,0,0,0,10,10
"6483","bt","glm",185,0.125,3,25,0,0,0,9,9
"6484","bt","glm",185,0.25,3,25,0,0,0,6,6
"6485","bt","glm",185,0.375,3,25,0,0,0,11,11
"6486","bt","glm",185,0.5,3,25,0,0,0,9,10
"6487","bt","glm",185,0.01,5,25,0,0,0,0,0
"6488","bt","glm",185,0.0625,5,25,0,0,0,11,11
"6489","bt","glm",185,0.125,5,25,0,0,0,7,7
"6490","bt","glm",185,0.25,5,25,0,0,0,12,12
"6491","bt","glm",185,0.375,5,25,0,0,0,15,15
"6492","bt","glm",185,0.5,5,25,0,0,0,10,10
"6493","bt","glm",185,0.01,10,25,0,0,0,3,3
"6494","bt","glm",185,0.0625,10,25,0,0,0,5,5
"6495","bt","glm",185,0.125,10,25,0,0,0,14,14
"6496","bt","glm",185,0.25,10,25,0,0,0,10,10
"6497","bt","glm",185,0.375,10,25,0,0,0,8,8
"6498","bt","glm",185,0.5,10,25,0,0,0,9,9
"6499","bt","glm",185,0.01,3,50,0,0,0,3,3
"6500","bt","glm",185,0.0625,3,50,0,0,0,13,13
"6501","bt","glm",185,0.125,3,50,0,0,0,7,7
"6502","bt","glm",185,0.25,3,50,0,0,0,14,14
"6503","bt","glm",185,0.375,3,50,0,0,0,3,3
"6504","bt","glm",185,0.5,3,50,0,0,0,9,9
"6505","bt","glm",185,0.01,5,50,0,0,0,7,7
"6506","bt","glm",185,0.0625,5,50,0,0,0,9,9
"6507","bt","glm",185,0.125,5,50,0,0,0,8,8
"6508","bt","glm",185,0.25,5,50,0,0,0,10,10
"6509","bt","glm",185,0.375,5,50,0,0,0,11,11
"6510","bt","glm",185,0.5,5,50,0,0,0,9,9
"6511","bt","glm",185,0.01,10,50,0,0,0,6,6
"6512","bt","glm",185,0.0625,10,50,0,0,0,6,6
"6513","bt","glm",185,0.125,10,50,0,0,0,11,12
"6514","bt","glm",185,0.25,10,50,0,0,0,5,5
"6515","bt","glm",185,0.375,10,50,0,0,0,6,6
"6516","bt","glm",185,0.5,10,50,0,0,0,9,10
"6517","bt","glm",185,0.01,3,100,0,0,0,7,7
"6518","bt","glm",185,0.0625,3,100,0,0,0,11,11
"6519","bt","glm",185,0.125,3,100,0,0,0,6,6
"6520","bt","glm",185,0.25,3,100,0,0,0,9,9
"6521","bt","glm",185,0.375,3,100,0,0,0,10,10
"6522","bt","glm",185,0.5,3,100,0,0,0,14,14
"6523","bt","glm",185,0.01,5,100,0,0,0,8,8
"6524","bt","glm",185,0.0625,5,100,0,0,0,9,9
"6525","bt","glm",185,0.125,5,100,0,0,0,9,10
"6526","bt","glm",185,0.25,5,100,0,0,0,13,14
"6527","bt","glm",185,0.375,5,100,0,0,0,7,7
"6528","bt","glm",185,0.5,5,100,0,0,0,12,12
"6529","bt","glm",185,0.01,10,100,0,0,0,6,6
"6530","bt","glm",185,0.0625,10,100,0,0,0,16,16
"6531","bt","glm",185,0.125,10,100,0,0,0,8,8
"6532","bt","glm",185,0.25,10,100,0,0,0,14,14
"6533","bt","glm",185,0.375,10,100,0,0,0,8,9
"6534","bt","glm",185,0.5,10,100,0,0,0,8,8
"6535","bt","glm",185,0.01,3,25,0.5,0,0,0,0
"6536","bt","glm",185,0.0625,3,25,0.5,0,0,8,8
"6537","bt","glm",185,0.125,3,25,0.5,0,0,9,10
"6538","bt","glm",185,0.25,3,25,0.5,0,0,8,10
"6539","bt","glm",185,0.375,3,25,0.5,0,0,8,10
"6540","bt","glm",185,0.5,3,25,0.5,0,0,10,11
"6541","bt","glm",185,0.01,5,25,0.5,0,0,0,0
"6542","bt","glm",185,0.0625,5,25,0.5,0,0,3,3
"6543","bt","glm",185,0.125,5,25,0.5,0,0,19,23
"6544","bt","glm",185,0.25,5,25,0.5,0,0,13,14
"6545","bt","glm",185,0.375,5,25,0.5,0,0,6,6
"6546","bt","glm",185,0.5,5,25,0.5,0,0,6,10
"6547","bt","glm",185,0.01,10,25,0.5,0,0,1,3
"6548","bt","glm",185,0.0625,10,25,0.5,0,0,12,22
"6549","bt","glm",185,0.125,10,25,0.5,0,0,14,18
"6550","bt","glm",185,0.25,10,25,0.5,0,0,9,15
"6551","bt","glm",185,0.375,10,25,0.5,0,0,4,9
"6552","bt","glm",185,0.5,10,25,0.5,0,0,11,12
"6553","bt","glm",185,0.01,3,50,0.5,0,0,1,1
"6554","bt","glm",185,0.0625,3,50,0.5,0,0,13,15
"6555","bt","glm",185,0.125,3,50,0.5,0,0,9,11
"6556","bt","glm",185,0.25,3,50,0.5,0,0,10,11
"6557","bt","glm",185,0.375,3,50,0.5,0,0,3,4
"6558","bt","glm",185,0.5,3,50,0.5,0,0,11,11
"6559","bt","glm",185,0.01,5,50,0.5,0,0,4,4
"6560","bt","glm",185,0.0625,5,50,0.5,0,0,12,16
"6561","bt","glm",185,0.125,5,50,0.5,0,0,5,8
"6562","bt","glm",185,0.25,5,50,0.5,0,0,10,11
"6563","bt","glm",185,0.375,5,50,0.5,0,0,9,11
"6564","bt","glm",185,0.5,5,50,0.5,0,0,10,12
"6565","bt","glm",185,0.01,10,50,0.5,0,0,3,5
"6566","bt","glm",185,0.0625,10,50,0.5,0,0,14,14
"6567","bt","glm",185,0.125,10,50,0.5,0,0,14,19
"6568","bt","glm",185,0.25,10,50,0.5,0,0,6,8
"6569","bt","glm",185,0.375,10,50,0.5,0,0,11,14
"6570","bt","glm",185,0.5,10,50,0.5,0,0,8,9
"6571","bt","glm",185,0.01,3,100,0.5,0,0,8,8
"6572","bt","glm",185,0.0625,3,100,0.5,0,0,6,6
"6573","bt","glm",185,0.125,3,100,0.5,0,0,12,14
"6574","bt","glm",185,0.25,3,100,0.5,0,0,12,14
"6575","bt","glm",185,0.375,3,100,0.5,0,0,12,13
"6576","bt","glm",185,0.5,3,100,0.5,0,0,10,10
"6577","bt","glm",185,0.01,5,100,0.5,0,0,11,13
"6578","bt","glm",185,0.0625,5,100,0.5,0,0,13,16
"6579","bt","glm",185,0.125,5,100,0.5,0,0,5,6
"6580","bt","glm",185,0.25,5,100,0.5,0,0,4,6
"6581","bt","glm",185,0.375,5,100,0.5,0,0,8,10
"6582","bt","glm",185,0.5,5,100,0.5,0,0,10,11
"6583","bt","glm",185,0.01,10,100,0.5,0,0,14,19
"6584","bt","glm",185,0.0625,10,100,0.5,0,0,11,15
"6585","bt","glm",185,0.125,10,100,0.5,0,0,15,22
"6586","bt","glm",185,0.25,10,100,0.5,0,0,10,13
"6587","bt","glm",185,0.375,10,100,0.5,0,0,9,9
"6588","bt","glm",185,0.5,10,100,0.5,0,0,13,19
"6589","bt","glm",185,0.01,3,25,0.9,0,0,0,0
"6590","bt","glm",185,0.0625,3,25,0.9,0,0,8,14
"6591","bt","glm",185,0.125,3,25,0.9,0,0,12,23
"6592","bt","glm",185,0.25,3,25,0.9,0,0,7,15
"6593","bt","glm",185,0.375,3,25,0.9,0,0,7,14
"6594","bt","glm",185,0.5,3,25,0.9,0,0,19,36
"6595","bt","glm",185,0.01,5,25,0.9,0,0,1,3
"6596","bt","glm",185,0.0625,5,25,0.9,0,0,13,36
"6597","bt","glm",185,0.125,5,25,0.9,0,0,10,26
"6598","bt","glm",185,0.25,5,25,0.9,0,0,6,15
"6599","bt","glm",185,0.375,5,25,0.9,0,0,9,16
"6600","bt","glm",185,0.5,5,25,0.9,0,0,11,17
"6601","bt","glm",185,0.01,10,25,0.9,0,0,0,0
"6602","bt","glm",185,0.0625,10,25,0.9,0,0,11,29
"6603","bt","glm",185,0.125,10,25,0.9,0,0,11,47
"6604","bt","glm",185,0.25,10,25,0.9,0,0,10,20
"6605","bt","glm",185,0.375,10,25,0.9,0,0,8,37
"6606","bt","glm",185,0.5,10,25,0.9,0,0,9,19
"6607","bt","glm",185,0.01,3,50,0.9,0,0,1,3
"6608","bt","glm",185,0.0625,3,50,0.9,0,0,9,17
"6609","bt","glm",185,0.125,3,50,0.9,0,0,12,22
"6610","bt","glm",185,0.25,3,50,0.9,0,0,8,16
"6611","bt","glm",185,0.375,3,50,0.9,0,0,13,21
"6612","bt","glm",185,0.5,3,50,0.9,0,0,6,9
"6613","bt","glm",185,0.01,5,50,0.9,0,0,2,6
"6614","bt","glm",185,0.0625,5,50,0.9,0,0,10,21
"6615","bt","glm",185,0.125,5,50,0.9,0,0,9,12
"6616","bt","glm",185,0.25,5,50,0.9,0,0,11,26
"6617","bt","glm",185,0.375,5,50,0.9,0,0,9,22
"6618","bt","glm",185,0.5,5,50,0.9,0,0,9,18
"6619","bt","glm",185,0.01,10,50,0.9,0,0,2,17
"6620","bt","glm",185,0.0625,10,50,0.9,0,0,12,63
"6621","bt","glm",185,0.125,10,50,0.9,0,0,14,40
"6622","bt","glm",185,0.25,10,50,0.9,0,0,2,7
"6623","bt","glm",185,0.375,10,50,0.9,0,0,7,21
"6624","bt","glm",185,0.5,10,50,0.9,0,0,7,22
"6625","bt","glm",185,0.01,3,100,0.9,0,0,10,21
"6626","bt","glm",185,0.0625,3,100,0.9,0,0,7,11
"6627","bt","glm",185,0.125,3,100,0.9,0,0,9,19
"6628","bt","glm",185,0.25,3,100,0.9,0,0,5,8
"6629","bt","glm",185,0.375,3,100,0.9,0,0,8,14
"6630","bt","glm",185,0.5,3,100,0.9,0,0,12,22
"6631","bt","glm",185,0.01,5,100,0.9,0,0,6,23
"6632","bt","glm",185,0.0625,5,100,0.9,0,0,9,24
"6633","bt","glm",185,0.125,5,100,0.9,0,0,9,19
"6634","bt","glm",185,0.25,5,100,0.9,0,0,10,26
"6635","bt","glm",185,0.375,5,100,0.9,0,0,9,22
"6636","bt","glm",185,0.5,5,100,0.9,0,0,9,20
"6637","bt","glm",185,0.01,10,100,0.9,0,0,7,46
"6638","bt","glm",185,0.0625,10,100,0.9,0,0,9,35
"6639","bt","glm",185,0.125,10,100,0.9,0,0,9,23
"6640","bt","glm",185,0.25,10,100,0.9,0,0,9,37
"6641","bt","glm",185,0.375,10,100,0.9,0,0,3,13
"6642","bt","glm",185,0.5,10,100,0.9,0,0,12,31
"6643","bt","glm",185,0.01,3,25,0,0,0,1,1
"6644","bt","glm",185,0.0625,3,25,0,0,0,14,15
"6645","bt","glm",185,0.125,3,25,0,0,0,12,12
"6646","bt","glm",185,0.25,3,25,0,0,0,9,9
"6647","bt","glm",185,0.375,3,25,0,0,0,7,7
"6648","bt","glm",185,0.5,3,25,0,0,0,9,9
"6649","bt","glm",185,0.01,5,25,0,0,0,0,0
"6650","bt","glm",185,0.0625,5,25,0,0,0,12,12
"6651","bt","glm",185,0.125,5,25,0,0,0,5,5
"6652","bt","glm",185,0.25,5,25,0,0,0,1,1
"6653","bt","glm",185,0.375,5,25,0,0,0,11,12
"6654","bt","glm",185,0.5,5,25,0,0,0,14,14
"6655","bt","glm",185,0.01,10,25,0,0,0,5,5
"6656","bt","glm",185,0.0625,10,25,0,0,0,7,7
"6657","bt","glm",185,0.125,10,25,0,0,0,11,12
"6658","bt","glm",185,0.25,10,25,0,0,0,8,9
"6659","bt","glm",185,0.375,10,25,0,0,0,12,12
"6660","bt","glm",185,0.5,10,25,0,0,0,10,11
"6661","bt","glm",185,0.01,3,50,0,0,0,2,2
"6662","bt","glm",185,0.0625,3,50,0,0,0,13,13
"6663","bt","glm",185,0.125,3,50,0,0,0,10,10
"6664","bt","glm",185,0.25,3,50,0,0,0,7,8
"6665","bt","glm",185,0.375,3,50,0,0,0,9,9
"6666","bt","glm",185,0.5,3,50,0,0,0,7,7
"6667","bt","glm",185,0.01,5,50,0,0,0,6,6
"6668","bt","glm",185,0.0625,5,50,0,0,0,7,7
"6669","bt","glm",185,0.125,5,50,0,0,0,11,13
"6670","bt","glm",185,0.25,5,50,0,0,0,13,13
"6671","bt","glm",185,0.375,5,50,0,0,0,15,16
"6672","bt","glm",185,0.5,5,50,0,0,0,7,8
"6673","bt","glm",185,0.01,10,50,0,0,0,2,2
"6674","bt","glm",185,0.0625,10,50,0,0,0,5,5
"6675","bt","glm",185,0.125,10,50,0,0,0,11,11
"6676","bt","glm",185,0.25,10,50,0,0,0,7,7
"6677","bt","glm",185,0.375,10,50,0,0,0,13,13
"6678","bt","glm",185,0.5,10,50,0,0,0,7,7
"6679","bt","glm",185,0.01,3,100,0,0,0,4,4
"6680","bt","glm",185,0.0625,3,100,0,0,0,10,10
"6681","bt","glm",185,0.125,3,100,0,0,0,9,11
"6682","bt","glm",185,0.25,3,100,0,0,0,14,14
"6683","bt","glm",185,0.375,3,100,0,0,0,10,10
"6684","bt","glm",185,0.5,3,100,0,0,0,10,11
"6685","bt","glm",185,0.01,5,100,0,0,0,6,6
"6686","bt","glm",185,0.0625,5,100,0,0,0,10,10
"6687","bt","glm",185,0.125,5,100,0,0,0,11,11
"6688","bt","glm",185,0.25,5,100,0,0,0,4,4
"6689","bt","glm",185,0.375,5,100,0,0,0,6,6
"6690","bt","glm",185,0.5,5,100,0,0,0,10,10
"6691","bt","glm",185,0.01,10,100,0,0,0,4,4
"6692","bt","glm",185,0.0625,10,100,0,0,0,9,10
"6693","bt","glm",185,0.125,10,100,0,0,0,8,8
"6694","bt","glm",185,0.25,10,100,0,0,0,12,12
"6695","bt","glm",185,0.375,10,100,0,0,0,10,12
"6696","bt","glm",185,0.5,10,100,0,0,0,14,14
"6697","bt","glm",185,0.01,3,25,0.5,0,0,2,3
"6698","bt","glm",185,0.0625,3,25,0.5,0,0,11,14
"6699","bt","glm",185,0.125,3,25,0.5,0,0,9,10
"6700","bt","glm",185,0.25,3,25,0.5,0,0,7,7
"6701","bt","glm",185,0.375,3,25,0.5,0,0,9,10
"6702","bt","glm",185,0.5,3,25,0.5,0,0,6,6
"6703","bt","glm",185,0.01,5,25,0.5,0,0,1,1
"6704","bt","glm",185,0.0625,5,25,0.5,0,0,11,14
"6705","bt","glm",185,0.125,5,25,0.5,0,0,13,15
"6706","bt","glm",185,0.25,5,25,0.5,0,0,10,10
"6707","bt","glm",185,0.375,5,25,0.5,0,0,8,8
"6708","bt","glm",185,0.5,5,25,0.5,0,0,7,7
"6709","bt","glm",185,0.01,10,25,0.5,0,0,2,3
"6710","bt","glm",185,0.0625,10,25,0.5,0,0,9,20
"6711","bt","glm",185,0.125,10,25,0.5,0,0,9,10
"6712","bt","glm",185,0.25,10,25,0.5,0,0,6,9
"6713","bt","glm",185,0.375,10,25,0.5,0,0,5,6
"6714","bt","glm",185,0.5,10,25,0.5,0,0,14,21
"6715","bt","glm",185,0.01,3,50,0.5,0,0,5,6
"6716","bt","glm",185,0.0625,3,50,0.5,0,0,16,16
"6717","bt","glm",185,0.125,3,50,0.5,0,0,9,10
"6718","bt","glm",185,0.25,3,50,0.5,0,0,8,11
"6719","bt","glm",185,0.375,3,50,0.5,0,0,5,5
"6720","bt","glm",185,0.5,3,50,0.5,0,0,7,7
"6721","bt","glm",185,0.01,5,50,0.5,0,0,3,3
"6722","bt","glm",185,0.0625,5,50,0.5,0,0,10,13
"6723","bt","glm",185,0.125,5,50,0.5,0,0,11,14
"6724","bt","glm",185,0.25,5,50,0.5,0,0,9,9
"6725","bt","glm",185,0.375,5,50,0.5,0,0,14,16
"6726","bt","glm",185,0.5,5,50,0.5,0,0,10,13
"6727","bt","glm",185,0.01,10,50,0.5,0,0,8,15
"6728","bt","glm",185,0.0625,10,50,0.5,0,0,8,9
"6729","bt","glm",185,0.125,10,50,0.5,0,0,11,16
